"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",78,108,81,112,112,114,114
"2",322,366,327,365,365,361,361
"3",126,167,130,172,172,175,175
"4",132,176,135,180,180,183,183
"5",61,85,64,88,88,91,91
"6",168,213,172,217,217,220,220
"7",110,143,113,147,147,150,150
"8",148,183,151,187,187,189,189
"9",33,72,11,68,68,65,65
"10",72,101,75,104,104,107,107
"11",184,214,187,218,218,221,221
"12",72,101,75,105,105,107,107
"13",288,335,292,332,332,329,329
"14",17,23,7,21,21,20,20
"15",144,177,147,181,181,184,184
"16",107,142,110,147,147,149,149
"17",218,262,223,267,267,270,270
"18",149,183,153,187,187,190,190
"19",78,107,81,111,111,113,113
"20",74,102,76,105,105,108,108
"21",112,143,115,147,147,149,149
"22",302,352,307,349,349,345,345
"23",203,241,206,239,239,236,236
"24",264,301,267,299,299,296,296
"25",220,269,10,266,266,262,262
"26",22,34,9,31,31,28,28
"27",64,91,67,94,94,97,97
"28",363,366,366,366,366,366,366
"29",166,209,170,214,214,217,217
"30",252,290,255,287,287,285,285
"31",83,113,86,117,117,120,120
"32",28,44,10,40,40,37,37
"33",48,70,50,73,73,75,75
"34",101,129,104,132,132,135,135
"35",39,101,9,98,98,93,93
"36",30,53,10,49,49,45,45
"37",19,27,8,25,25,23,23
"38",190,224,193,228,228,230,230
"39",23,35,8,32,32,29,29
"40",82,115,85,119,119,121,121
"41",119,158,122,163,163,166,166
"42",31,71,9,68,68,65,65
"43",95,123,98,126,126,128,128
"44",251,293,255,290,290,287,287
"45",76,105,79,108,108,111,111
"46",61,89,64,92,92,94,94
"47",184,217,187,221,221,223,223
"48",316,363,321,360,360,357,357
"49",297,344,301,341,341,338,338
"50",27,38,9,34,34,32,32
"51",121,152,124,156,156,158,158
"52",120,163,124,168,168,171,171
"53",85,118,88,122,122,125,125
"54",28,54,10,50,50,47,47
"55",125,155,128,158,158,161,161
"56",250,295,254,293,293,290,290
"57",185,224,189,228,228,232,232
"58",56,80,58,83,83,85,85
"59",158,194,161,198,198,201,201
"60",24,45,8,41,41,38,38
"61",30,57,10,52,52,48,48
"62",95,128,98,132,132,135,135
"63",189,236,193,241,241,243,243
"64",115,153,119,157,157,160,160
"65",30,56,10,52,52,47,47
"66",185,222,188,226,226,229,229
"67",71,98,74,102,102,104,104
"68",73,99,76,102,102,105,105
"69",75,100,78,104,104,106,106
"70",224,263,228,268,268,271,271
"71",151,184,154,188,188,190,190
"72",330,366,335,366,366,366,366
"73",256,302,259,299,299,296,296
"74",94,119,96,122,122,124,124
"75",25,36,9,32,32,30,30
"76",132,169,136,174,174,177,177
"77",72,99,74,102,102,105,105
"78",117,153,120,158,158,161,161
"79",23,38,9,35,35,32,32
"80",76,107,79,111,111,113,113
"81",77,106,80,110,110,112,112
"82",63,89,66,92,92,95,95
"83",175,216,178,220,220,223,223
"84",81,111,84,115,115,118,118
"85",90,121,93,125,125,128,128
"86",21,28,7,26,26,24,24
"87",187,226,191,230,230,233,233
"88",28,53,10,49,49,45,45
"89",20,26,7,24,24,23,23
"90",23,36,10,33,33,31,31
"91",84,110,86,113,113,115,115
"92",101,136,105,140,140,143,143
"93",57,81,59,84,84,86,86
"94",25,38,9,34,34,32,32
"95",309,356,314,353,353,350,350
"96",103,132,106,136,136,138,138
"97",121,153,124,156,156,159,159
"98",79,169,10,165,165,161,161
"99",25,46,9,42,42,39,39
"100",248,289,252,287,287,284,284
"101",61,88,64,91,91,93,93
"102",44,108,12,104,104,100,100
"103",24,48,8,45,45,42,42
"104",18,24,7,22,22,21,21
"105",64,90,67,94,94,96,96
"106",122,158,125,162,162,164,164
"107",23,40,9,36,36,33,33
"108",171,212,174,216,216,219,219
"109",75,102,78,106,106,108,108
"110",25,35,10,31,31,29,29
"111",108,139,111,143,143,145,145
"112",81,111,84,115,115,118,118
"113",43,63,45,65,65,67,67
"114",120,155,123,159,159,162,162
"115",44,64,46,67,67,69,69
"116",28,50,10,46,46,42,42
"117",126,159,129,163,163,165,165
"118",95,122,97,125,125,127,127
"119",234,283,238,280,280,276,276
"120",48,69,50,72,72,74,74
"121",29,51,9,47,47,43,43
"122",101,132,103,136,136,138,138
"123",98,131,101,135,135,138,138
"124",96,129,99,133,133,135,135
"125",19,25,7,23,23,21,21
"126",24,32,8,29,29,27,27
"127",59,84,62,87,87,89,89
"128",21,32,8,29,29,27,27
"129",197,226,200,230,230,233,233
"130",207,248,210,245,245,242,242
"131",192,228,195,232,232,235,235
"132",26,41,10,37,37,34,34
"133",93,118,96,122,122,124,124
"134",28,42,11,38,38,35,35
"135",102,130,104,133,133,135,135
"136",22,28,7,25,25,24,24
"137",23,40,9,37,37,34,34
"138",122,157,125,161,161,163,163
"139",324,366,329,366,366,366,366
"140",34,74,10,71,71,66,66
"141",63,89,65,92,92,95,95
"142",26,46,9,42,42,38,38
"143",23,46,8,43,43,40,40
"144",69,96,72,99,99,101,101
"145",109,143,112,147,147,149,149
"146",74,101,77,104,104,107,107
"147",102,140,105,144,144,147,147
"148",276,323,280,320,320,317,317
"149",99,133,103,138,138,141,141
"150",32,64,10,60,60,56,56
"151",137,175,140,179,179,182,182
"152",24,38,9,35,35,32,32
"153",71,99,74,102,102,104,104
"154",78,111,81,115,115,118,118
"155",51,73,54,75,75,78,78
"156",36,80,10,76,76,72,72
"157",141,175,145,179,179,182,182
"158",183,218,186,222,222,225,225
"159",74,99,76,103,103,105,105
"160",23,34,8,31,31,28,28
"161",98,130,101,134,134,137,137
"162",25,40,9,36,36,33,33
"163",28,57,9,54,54,50,50
"164",30,59,10,55,55,51,51
"165",28,55,9,51,51,47,47
"166",112,151,116,155,155,158,158
"167",271,300,274,304,304,307,307
"168",24,45,8,41,41,38,38
"169",94,124,97,128,128,130,130
"170",89,121,92,125,125,128,128
"171",286,325,290,330,330,333,333
"172",99,133,102,137,137,140,140
"173",91,119,93,122,122,125,125
"174",125,154,128,157,157,160,160
"175",66,91,69,95,95,97,97
"176",86,117,89,121,121,124,124
"177",150,186,153,190,190,193,193
"178",35,73,11,69,69,65,65
"179",166,198,170,202,202,205,205
"180",102,156,11,153,153,150,150
"181",19,23,9,21,21,20,20
"182",104,136,107,140,140,143,143
"183",87,118,90,122,122,125,125
"184",93,125,96,129,129,132,132
"185",58,83,61,86,86,89,89
"186",69,98,72,102,102,104,104
"187",22,33,10,30,30,28,28
"188",19,30,8,28,28,26,26
"189",137,165,140,169,169,171,171
"190",179,228,184,233,233,236,236
"191",215,247,218,245,245,243,243
"192",65,90,67,93,93,96,96
"193",135,169,139,173,173,176,176
"194",68,94,70,98,98,100,100
"195",23,34,9,31,31,29,29
"196",166,210,170,214,214,217,217
"197",146,182,150,186,186,189,189
"198",140,175,144,179,179,182,182
"199",85,116,88,120,120,122,122
"200",109,144,113,148,148,150,150
"201",95,124,98,127,127,130,130
"202",29,61,10,58,58,54,54
"203",245,296,249,293,293,289,289
"204",26,48,9,45,45,42,42
"205",109,145,113,149,149,152,152
"206",64,92,67,95,95,98,98
"207",28,49,10,45,45,41,41
"208",88,121,91,125,125,128,128
"209",55,78,58,81,81,83,83
"210",116,149,119,153,153,155,155
"211",67,93,70,96,96,98,98
"212",27,48,9,44,44,40,40
"213",171,205,174,210,210,212,212
