"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",70,100,73,103,103,105,105
"2",314,359,1,356,356,353,353
"3",118,159,121,163,163,166,166
"4",124,167,127,171,171,174,174
"5",55,78,57,81,81,83,83
"6",160,204,163,208,208,210,210
"7",102,135,105,139,139,141,141
"8",140,175,143,178,178,181,181
"9",17,61,1,58,58,54,54
"10",65,93,68,96,96,99,99
"11",177,207,180,211,211,213,213
"12",65,93,68,97,97,99,99
"13",279,326,284,323,323,320,320
"14",7,13,1,11,11,9,9
"15",137,170,140,173,173,176,176
"16",100,134,102,138,138,141,141
"17",210,253,214,258,258,261,261
"18",142,176,145,179,179,182,182
"19",71,100,73,103,103,105,105
"20",66,94,69,97,97,99,99
"21",105,135,107,139,139,141,141
"22",294,344,298,341,341,337,337
"23",194,232,197,229,229,227,227
"24",255,293,1,290,290,287,287
"25",212,261,1,258,258,254,254
"26",10,23,1,19,19,16,16
"27",56,83,59,86,86,88,88
"28",354,366,359,366,366,366,366
"29",158,201,162,205,205,209,209
"30",243,281,1,278,278,276,276
"31",75,105,78,109,109,111,111
"32",17,35,1,30,30,26,26
"33",41,63,43,65,65,67,67
"34",94,122,97,125,125,128,128
"35",22,92,1,88,88,84,84
"36",19,44,1,39,39,34,34
"37",10,18,1,15,15,13,13
"38",183,216,186,220,220,222,222
"39",14,26,1,22,22,19,19
"40",74,106,77,110,110,113,113
"41",111,150,114,154,154,157,157
"42",9,60,1,58,58,55,55
"43",89,116,91,118,118,121,121
"44",243,284,246,281,281,279,279
"45",68,97,71,100,100,102,102
"46",54,80,56,83,83,85,85
"47",177,210,180,213,213,216,216
"48",308,355,1,352,352,349,349
"49",288,335,292,332,332,328,328
"50",19,30,1,26,26,23,23
"51",114,145,117,148,148,151,151
"52",112,154,116,159,159,162,162
"53",77,110,80,114,114,116,116
"54",15,44,1,40,40,36,36
"55",119,147,121,151,151,153,153
"56",241,286,244,283,283,280,280
"57",177,216,181,220,220,223,223
"58",49,72,50,75,75,76,76
"59",151,186,154,190,190,193,193
"60",12,35,1,31,31,27,27
"61",18,47,1,43,43,38,38
"62",87,120,90,124,124,126,126
"63",180,227,184,232,232,234,234
"64",108,145,111,149,149,151,151
"65",17,46,1,41,41,37,37
"66",178,214,181,218,218,221,221
"67",64,91,67,94,94,96,96
"68",66,92,68,95,95,97,97
"69",69,94,71,96,96,99,99
"70",216,255,220,260,260,263,263
"71",144,176,147,180,180,183,183
"72",322,366,1,366,366,363,363
"73",247,293,251,291,291,287,287
"74",88,112,90,115,115,117,117
"75",15,26,1,23,23,20,20
"76",124,161,128,166,166,169,169
"77",65,91,67,95,95,97,97
"78",109,145,112,149,149,152,152
"79",12,28,1,24,24,20,20
"80",69,99,71,102,102,104,104
"81",70,99,72,102,102,104,104
"82",56,81,58,84,84,86,86
"83",167,208,171,212,212,215,215
"84",74,103,76,107,107,109,109
"85",82,114,85,117,117,120,120
"86",13,20,1,17,17,15,15
"87",180,218,183,222,222,225,225
"88",16,43,1,39,39,34,34
"89",12,17,1,15,15,14,14
"90",12,26,1,22,22,19,19
"91",77,103,80,106,106,108,108
"92",93,128,96,132,132,135,135
"93",49,73,52,76,76,78,78
"94",15,28,1,24,24,21,21
"95",300,347,305,344,344,341,341
"96",96,125,99,128,128,131,131
"97",114,145,117,149,149,151,151
"98",69,160,1,157,157,153,153
"99",12,36,1,32,32,28,28
"100",239,280,243,278,278,275,275
"101",54,80,56,83,83,85,85
"102",28,99,1,95,95,91,91
"103",9,37,1,34,34,31,31
"104",9,14,1,12,12,11,11
"105",56,83,59,86,86,88,88
"106",114,149,117,153,153,156,156
"107",12,29,1,26,26,22,22
"108",163,204,167,208,208,211,211
"109",69,95,71,98,98,100,100
"110",15,25,1,21,21,19,19
"111",101,132,104,135,135,137,137
"112",74,104,77,107,107,110,110
"113",36,55,38,58,58,59,59
"114",112,147,115,151,151,153,153
"115",37,57,39,59,59,61,61
"116",15,40,1,36,36,31,31
"117",119,151,122,155,155,157,157
"118",88,115,90,118,118,120,120
"119",225,274,229,271,271,267,267
"120",41,62,43,64,64,66,66
"121",18,42,1,38,38,33,33
"122",93,125,96,128,128,130,130
"123",91,123,94,127,127,129,129
"124",89,121,92,124,124,127,127
"125",11,16,1,13,13,12,12
"126",16,23,1,20,20,19,19
"127",52,76,54,79,79,81,81
"128",12,23,1,19,19,16,16
"129",190,219,193,222,222,225,225
"130",198,238,201,236,236,233,233
"131",185,220,188,224,224,227,227
"132",16,31,1,27,27,23,23
"133",87,112,89,115,115,117,117
"134",18,32,1,28,28,24,24
"135",95,123,97,126,126,128,128
"136",14,19,1,17,17,16,16
"137",9,29,1,26,26,22,22
"138",114,149,117,153,153,155,155
"139",316,365,1,362,362,358,358
"140",19,64,1,61,61,56,56
"141",55,81,58,84,84,86,86
"142",15,36,1,32,32,27,27
"143",6,35,1,32,32,29,29
"144",62,88,64,91,91,93,93
"145",101,135,104,138,138,140,140
"146",67,94,70,97,97,99,99
"147",94,131,97,135,135,138,138
"148",267,314,271,311,311,308,308
"149",91,125,94,129,129,132,132
"150",18,55,1,51,51,46,46
"151",129,167,132,171,171,174,174
"152",13,29,1,24,24,21,21
"153",64,92,67,94,94,97,97
"154",70,102,72,106,106,109,109
"155",45,66,46,68,68,70,70
"156",21,71,1,67,67,62,62
"157",135,168,138,171,171,174,174
"158",175,210,178,214,214,216,216
"159",67,92,69,95,95,97,97
"160",15,25,1,21,21,19,19
"161",91,123,93,126,126,129,129
"162",14,31,1,26,26,22,22
"163",12,47,1,43,43,40,40
"164",15,48,1,45,45,40,40
"165",16,45,1,41,41,37,37
"166",104,142,107,146,146,149,149
"167",264,293,267,297,297,299,299
"168",11,35,1,31,31,27,27
"169",87,117,90,120,120,123,123
"170",82,113,84,117,117,119,119
"171",277,316,281,321,321,323,323
"172",91,125,94,129,129,131,131
"173",84,111,86,115,115,117,117
"174",118,147,121,150,150,153,153
"175",59,84,61,87,87,89,89
"176",78,109,81,113,113,115,115
"177",142,178,145,182,182,184,184
"178",22,64,1,60,60,55,55
"179",160,191,163,195,195,198,198
"180",93,146,1,143,143,140,140
"181",10,13,1,12,12,11,11
"182",96,129,99,132,132,135,135
"183",79,110,82,114,114,116,116
"184",85,117,88,121,121,124,124
"185",51,76,53,78,78,81,81
"186",61,90,63,93,93,95,95
"187",12,22,1,19,19,16,16
"188",8,19,1,16,16,13,13
"189",130,158,132,161,161,163,163
"190",171,220,175,225,225,228,228
"191",206,238,1,236,236,234,234
"192",58,83,60,86,86,88,88
"193",128,161,131,165,165,168,168
"194",60,87,63,89,89,91,91
"195",12,24,1,20,20,17,17
"196",158,201,162,205,205,208,208
"197",139,174,142,178,178,181,181
"198",133,167,136,171,171,173,173
"199",78,108,81,112,112,114,114
"200",102,136,105,139,139,142,142
"201",89,117,91,120,120,122,122
"202",11,49,1,46,46,43,43
"203",236,287,241,284,284,281,281
"204",12,38,1,34,34,30,30
"205",102,137,105,141,141,144,144
"206",57,84,59,87,87,89,89
"207",16,39,1,35,35,30,30
"208",80,113,83,116,116,119,119
"209",49,71,51,74,74,76,76
"210",109,142,112,145,145,147,147
"211",60,86,62,88,88,91,91
"212",15,39,1,35,35,30,30
"213",163,198,167,202,202,204,204
"214",49,71,51,73,73,75,75
"215",22,71,1,67,67,62,62
"216",12,33,1,30,30,26,26
"217",21,91,1,87,87,84,84
"218",207,238,1,236,236,234,234
"219",224,261,227,265,265,268,268
"220",199,237,203,241,241,243,243
"221",103,135,106,138,138,141,141
