"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",813,939,125,43,75
"2",1,61,9,4,12
"3",11,78,16,5,11
"4",8,72,11,8,12
"5",9,53,17,11,12
"6",5,56,5,8,13
"7",10,62,8,7,10
"8",14,73,5,7,12
"9",7,53,5,9,11
"10",6,64,12,8,13
"11",9,61,8,9,18
"12",6,62,13,6,14
"13",11,49,7,6,13
"14",814,941,125,44,75
"15",10,82,12,5,13
"16",5,59,12,7,11
"17",7,55,5,6,11
"18",10,62,7,8,12
"19",4,54,8,10,6
"20",7,60,6,11,15
"21",7,57,7,7,15
"22",814,941,125,44,75
"23",13,59,14,3,17
"24",7,50,6,4,13
"25",10,49,6,6,11
"26",814,941,125,44,75
"27",8,65,8,6,13
"28",2,69,11,6,14
"29",7,55,8,9,9
"30",7,55,8,8,13
"31",6,71,11,10,16
"32",10,58,7,5,14
"33",6,54,6,6,13
"34",3,48,8,9,7
"35",7,66,6,7,15
"36",9,74,11,4,16
"37",11,71,10,7,11
"38",9,79,10,7,14
"39",11,54,7,4,18
"40",11,68,9,11,13
"41",12,67,13,4,11
"42",7,46,8,3,11
"43",7,51,8,4,10
"44",8,53,6,8,18
"45",13,57,8,17,8
"46",12,62,6,4,22
"47",10,83,6,7,10
"48",6,48,6,15,13
"49",12,53,6,7,14
"50",11,58,11,7,21
"51",7,70,4,6,9
"52",814,941,125,44,75
"53",9,63,15,11,9
"54",12,59,4,6,15
"55",814,941,125,44,75
"56",13,54,9,9,11
"57",813,941,125,44,75
"58",5,67,4,6,18
"59",14,71,15,4,10
"60",10,77,13,9,15
"61",5,59,8,5,15
"62",7,55,5,4,9
"63",10,64,7,5,12
"64",5,49,11,9,13
"65",4,64,5,9,10
"66",814,941,125,44,75
"67",10,53,13,6,5
"68",9,83,6,4,18
"69",12,70,14,10,7
"70",7,47,6,8,11
"71",4,55,5,4,11
"72",7,84,10,13,10
"73",7,64,7,6,10
"74",10,48,9,11,19
"75",13,67,3,7,5
"76",3,52,4,9,11
"77",10,63,13,3,13
"78",813,941,125,44,75
"79",814,941,125,44,75
"80",6,62,6,5,10
"81",12,67,14,6,16
"82",813,941,125,44,75
"83",813,941,125,44,75
"84",7,49,7,13,10
"85",14,59,5,11,15
"86",12,61,6,4,7
