"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",1,2,0,1,0
"2",209,226,36,15,14
"3",192,205,26,10,18
"4",206,205,32,9,16
"5",202,216,30,9,16
"6",216,227,37,11,19
"7",226,216,33,13,20
"8",187,209,34,12,17
"9",194,201,30,11,22
"10",215,184,35,9,12
"11",213,214,26,13,16
"12",231,219,31,10,17
"13",216,191,33,11,14
"14",0,1,0,0,0
"15",209,220,29,14,16
"16",214,197,33,13,20
"17",244,229,32,14,19
"18",210,241,31,10,15
"19",199,225,31,11,13
"20",211,236,33,9,16
"21",209,216,30,12,13
"22",0,1,0,0,0
"23",182,199,31,13,14
"24",227,233,37,10,15
"25",207,216,24,11,16
"26",0,1,0,0,0
"27",212,196,30,10,20
"28",203,186,27,9,14
"29",207,219,37,7,14
"30",219,204,29,10,18
"31",213,198,33,7,16
"32",224,218,33,16,12
"33",199,217,31,10,20
"34",201,214,27,11,15
"35",218,202,27,10,18
"36",195,213,32,11,15
"37",225,229,31,9,17
"38",216,210,30,10,16
"39",200,203,28,9,14
"40",233,224,36,12,13
"41",199,207,33,9,17
"42",219,225,30,14,25
"43",203,213,36,12,22
"44",201,213,29,10,15
"45",211,207,34,6,20
"46",199,215,31,10,15
"47",229,221,28,9,14
"48",234,197,26,8,23
"49",205,216,30,11,14
"50",233,226,29,9,14
"51",221,221,32,10,18
"52",0,1,0,0,0
"53",215,201,22,7,23
"54",231,187,30,13,18
"55",0,1,0,0,0
"56",224,207,34,10,20
"57",1,1,0,0,0
"58",211,213,33,16,12
"59",195,246,28,18,22
"60",214,182,32,9,16
"61",213,223,36,13,23
"62",198,237,28,12,16
"63",207,212,32,14,16
"64",210,233,29,7,15
"65",205,246,29,11,12
"66",0,0,0,0,0
"67",216,226,24,10,21
"68",190,186,37,10,17
"69",188,202,28,14,14
"70",206,237,29,11,16
"71",204,207,40,11,18
"72",203,202,31,9,20
"73",212,209,29,16,19
"74",224,230,37,15,19
"75",224,208,32,11,20
"76",249,248,36,12,18
"77",212,199,24,10,15
"78",1,0,0,0,0
"79",0,0,0,0,0
"80",206,231,35,11,17
"81",216,232,32,14,15
"82",1,1,0,0,0
"83",1,1,0,0,0
"84",214,227,28,12,15
"85",190,218,30,8,12
"86",207,196,30,11,14
"87",0,1,0,0,0
"88",200,213,34,8,13
"89",204,231,33,9,17
"90",184,193,32,12,13
"91",231,212,35,12,20
"92",188,184,30,9,14
"93",216,240,29,12,18
"94",204,207,36,6,14
"95",195,195,30,10,17
"96",0,2,0,0,0
"97",213,202,37,10,15
"98",214,196,32,11,12
"99",203,196,26,8,14
"100",212,216,36,12,24
"101",206,204,34,10,19
"102",193,203,31,14,15
"103",193,227,30,10,16
"104",202,201,25,11,19
"105",214,217,30,11,14
"106",211,242,35,8,22
"107",222,209,33,14,16
"108",212,205,29,13,15
"109",192,219,25,11,13
"110",0,0,0,0,0
"111",233,202,30,11,18
"112",0,1,0,0,0
"113",208,222,30,11,17
"114",234,211,31,15,12
"115",0,1,0,0,0
"116",200,201,28,14,16
"117",0,1,0,0,0
"118",221,206,29,8,13
"119",1,1,0,0,0
"120",0,1,0,0,0
"121",0,0,0,0,0
"122",180,187,34,11,14
"123",0,1,0,0,0
"124",235,214,33,10,16
"125",196,191,32,12,20
"126",214,218,28,10,14
"127",207,210,25,11,16
"128",213,224,40,9,16
"129",233,219,30,10,16
"130",224,194,32,10,14
"131",232,206,29,14,20
"132",194,221,24,8,17
"133",218,206,31,9,18
"134",200,218,38,9,15
"135",206,215,29,13,16
"136",246,228,38,13,20
"137",0,0,0,0,0
"138",195,195,33,16,20
"139",199,207,34,11,22
"140",242,204,35,10,15
"141",0,0,0,0,0
"142",211,227,31,10,18
"143",203,232,31,6,21
"144",236,233,35,12,12
"145",211,213,37,12,18
"146",194,208,26,9,20
"147",204,241,36,13,13
"148",191,213,28,11,15
"149",0,1,0,0,0
"150",190,194,31,12,13
"151",217,215,29,16,21
"152",183,213,34,10,16
"153",212,196,29,10,17
"154",210,205,28,11,16
"155",219,198,26,7,15
"156",220,218,37,10,13
"157",218,208,43,13,25
"158",214,217,34,12,15
"159",222,226,24,12,18
"160",233,210,36,11,20
"161",208,230,29,7,15
"162",190,197,26,10,13
"163",197,209,27,9,19
"164",215,198,34,11,11
"165",238,247,36,11,14
"166",213,213,23,11,22
"167",0,0,0,0,0
"168",0,0,0,0,0
"169",191,199,35,9,17
"170",194,218,28,11,20
"171",203,225,28,16,12
"172",211,240,26,11,18
"173",211,226,35,10,12
"174",1,1,0,0,0
"175",194,230,31,10,18
"176",198,194,25,12,14
"177",0,0,0,0,0
"178",228,227,32,11,18
"179",166,212,29,5,19
"180",218,208,29,16,14
"181",191,215,32,12,17
"182",0,0,0,0,0
"183",197,183,31,18,15
"184",207,231,31,11,15
"185",189,209,29,14,19
"186",219,216,37,8,16
