"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",814,941,125,44,75
"2",189,392,51,21,45
"3",814,941,125,44,75
"4",173,350,40,27,32
"5",812,941,125,43,75
"6",814,941,125,44,75
"7",814,941,125,44,75
"8",814,941,125,44,75
"9",805,935,125,43,75
"10",181,414,52,18,38
"11",182,402,50,23,46
"12",814,941,125,44,75
"13",814,941,125,44,75
"14",814,941,125,44,75
"15",182,388,64,24,44
"16",814,941,125,44,75
"17",167,387,32,23,38
"18",185,392,57,23,44
"19",814,941,125,44,75
"20",183,361,42,18,43
"21",215,395,52,22,45
"22",203,440,56,22,46
"23",167,401,36,25,34
"24",215,426,58,31,41
"25",814,941,125,44,75
"26",206,386,53,19,39
"27",197,413,50,25,41
"28",809,938,125,43,74
"29",197,360,51,20,36
"30",814,941,125,44,75
"31",814,941,125,44,75
"32",814,941,125,44,75
"33",170,360,48,21,41
"34",814,941,125,44,75
"35",156,330,41,26,33
"36",183,399,55,20,46
"37",195,418,43,21,49
"38",169,361,49,19,39
"39",185,382,51,23,46
"40",813,940,125,44,75
"41",158,370,43,22,38
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",175,358,55,27,37
"45",814,941,125,44,75
"46",162,357,44,19,40
"47",201,371,43,22,40
"48",814,941,125,44,75
"49",181,377,47,25,51
"50",175,397,59,22,42
"51",814,941,125,44,75
"52",814,941,125,44,75
"53",814,941,125,44,75
"54",814,941,125,44,75
"55",156,343,57,21,41
"56",173,378,54,24,48
"57",160,342,46,23,40
"58",814,941,125,44,75
"59",190,408,59,22,41
"60",814,941,125,44,75
"61",211,415,57,29,38
"62",191,360,51,22,39
"63",799,936,125,44,75
"64",814,941,125,44,75
"65",810,938,125,44,74
"66",814,941,125,44,75
"67",228,432,62,25,52
"68",813,940,125,44,75
"69",814,941,125,44,75
"70",198,436,59,24,35
"71",812,941,125,44,75
"72",814,941,125,44,75
"73",814,941,125,44,75
"74",812,939,125,44,74
"75",185,412,55,25,44
"76",814,941,125,44,75
"77",210,396,47,20,48
"78",814,941,125,44,75
"79",158,374,53,23,43
"80",180,378,46,21,40
"81",160,383,41,18,39
"82",169,379,57,18,39
"83",811,940,125,44,75
"84",814,941,125,44,75
"85",134,363,41,19,38
"86",814,941,125,44,75
"87",814,941,125,44,75
"88",140,335,43,24,38
"89",814,940,125,44,75
"90",814,941,125,44,75
"91",215,439,56,25,49
"92",189,402,55,25,40
"93",813,940,125,44,75
"94",814,941,125,44,75
"95",207,405,64,31,46
"96",171,388,51,25,36
"97",162,364,51,22,45
"98",814,941,125,44,75
"99",814,941,125,44,75
"100",159,330,36,26,41
"101",814,941,125,44,75
"102",193,403,45,20,34
"103",153,369,44,22,40
"104",167,358,43,25,40
"105",148,352,48,19,39
"106",187,390,64,26,43
"107",204,438,52,19,44
"108",814,941,125,44,75
"109",184,368,43,29,40
"110",814,941,125,44,75
"111",814,941,125,44,75
"112",179,384,45,25,46
"113",814,941,125,44,75
"114",181,369,50,31,43
"115",812,941,125,44,75
"116",814,941,125,44,75
"117",813,940,125,44,75
"118",814,941,125,44,75
"119",149,338,39,25,44
"120",146,326,40,20,32
"121",814,941,125,44,75
"122",814,941,125,44,75
"123",811,940,125,44,75
"124",814,941,125,44,75
"125",812,940,125,44,74
"126",814,941,125,44,75
"127",812,941,124,44,75
"128",813,940,125,44,75
"129",164,359,40,29,42
"130",166,371,53,24,37
"131",199,404,51,31,44
"132",814,941,125,44,75
"133",145,324,45,21,36
"134",165,378,50,27,42
"135",814,941,125,44,75
"136",813,940,125,43,75
"137",211,421,60,26,48
"138",814,941,125,44,75
"139",155,364,53,21,33
"140",140,351,41,20,37
"141",798,934,124,44,75
"142",236,438,55,27,46
"143",199,436,50,27,42
"144",171,392,47,25,41
"145",179,376,46,24,43
"146",206,419,55,24,46
"147",165,350,39,21,36
"148",176,369,52,27,40
"149",814,941,125,44,75
"150",153,347,39,24,39
"151",812,939,125,44,75
"152",814,941,125,44,75
"153",165,409,45,20,39
"154",182,358,53,30,41
"155",814,941,125,44,75
"156",149,324,54,22,43
"157",179,371,63,27,38
"158",814,941,125,44,75
"159",811,939,125,44,75
"160",201,429,54,22,49
"161",814,941,125,44,75
"162",174,384,51,25,41
"163",189,386,43,23,46
"164",194,380,49,21,44
"165",168,368,56,23,38
"166",814,941,125,44,75
"167",814,940,125,44,75
"168",206,404,60,20,45
"169",183,410,43,23,45
"170",813,940,125,44,74
"171",175,355,49,26,37
"172",814,940,125,44,75
"173",171,394,50,27,41
"174",138,355,32,25,37
"175",242,451,64,29,45
"176",814,941,125,44,75
"177",814,941,125,44,75
"178",814,941,125,44,75
"179",813,941,125,44,75
"180",814,941,125,44,75
"181",174,352,40,29,41
"182",203,438,53,22,43
"183",171,363,46,29,34
"184",201,368,55,19,34
"185",814,941,125,44,75
"186",814,941,125,44,75
"187",814,941,125,44,75
"188",814,941,125,44,75
"189",169,378,45,22,36
"190",190,408,52,23,45
"191",202,394,59,24,37
"192",814,941,125,44,75
"193",814,941,125,44,75
"194",190,416,52,26,42
"195",814,941,125,44,75
"196",814,941,125,44,75
"197",160,339,47,19,38
"198",173,382,60,25,42
"199",181,351,46,25,40
"200",814,941,125,44,75
"201",814,941,125,44,75
"202",176,345,38,24,37
"203",814,940,125,44,75
"204",814,941,125,44,75
"205",814,941,125,44,75
"206",811,940,125,44,75
"207",173,365,46,27,39
"208",194,427,63,29,42
"209",195,397,60,26,40
"210",814,941,125,44,75
"211",814,940,125,44,75
"212",814,941,125,44,75
"213",811,940,125,44,75
"214",814,941,125,44,75
"215",814,940,124,44,75
"216",814,941,125,44,75
"217",181,413,48,25,49
"218",814,941,125,44,75
"219",184,401,38,29,43
"220",812,940,125,44,75
"221",811,936,124,44,75
