"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",5,0,53,3,10,4,11
"2",752,62,847,94,125,44,75
"3",2,1,36,5,10,8,17
"4",752,62,847,94,125,44,75
"5",752,62,846,94,125,44,75
"6",3,1,37,3,7,12,10
"7",5,61,41,94,125,44,75
"8",5,1,46,6,6,7,13
"9",5,0,30,2,5,4,10
"10",3,0,34,8,4,4,12
"11",2,1,32,7,10,7,17
"12",5,0,41,7,9,8,11
"13",3,0,42,3,4,8,18
"14",7,4,41,8,10,8,15
"15",7,0,50,11,5,5,10
"16",2,0,51,5,4,8,12
"17",4,1,38,15,10,8,17
"18",7,0,25,5,8,6,14
"19",5,0,43,7,9,13,11
"20",3,1,47,5,6,6,13
"21",6,1,37,4,10,6,9
"22",752,62,847,94,125,44,75
"23",8,1,37,3,6,9,8
"24",5,0,50,5,4,7,9
"25",10,0,47,9,9,6,16
"26",751,62,847,94,125,44,75
"27",752,62,847,94,125,44,75
"28",4,0,49,4,9,8,9
"29",2,2,31,5,13,6,16
"30",5,0,45,5,6,7,16
"31",4,1,41,3,7,8,11
"32",2,62,40,94,125,44,75
"33",6,1,30,4,5,2,13
"34",752,62,847,94,125,44,75
"35",2,0,49,3,7,5,10
"36",752,62,847,94,125,44,75
"37",2,1,33,6,8,8,15
"38",5,0,44,7,13,10,13
"39",11,2,51,11,8,12,13
"40",7,0,31,6,4,7,10
"41",8,62,39,94,125,44,75
"42",7,0,53,8,6,6,9
"43",7,0,47,9,9,9,11
"44",5,0,59,3,6,6,9
"45",10,0,38,4,8,10,12
"46",752,62,847,94,125,44,75
"47",6,1,37,10,10,11,7
"48",752,62,846,94,125,44,75
"49",10,0,56,7,12,3,9
"50",2,0,37,7,7,8,15
"51",3,0,38,6,3,6,5
"52",5,0,26,7,4,2,10
"53",11,62,40,94,124,44,75
"54",3,0,22,8,11,4,21
"55",2,0,32,3,6,5,16
"56",8,62,45,94,125,44,75
"57",3,0,54,2,8,2,14
"58",752,62,847,94,125,44,75
"59",4,61,47,94,125,44,75
"60",6,1,34,5,11,8,10
"61",7,0,47,6,6,9,12
"62",3,1,37,5,15,11,17
"63",2,2,51,9,6,7,14
"64",752,62,847,94,125,44,75
"65",4,2,51,7,11,11,17
"66",5,3,41,6,10,9,13
"67",6,1,32,9,24,9,15
"68",8,0,63,7,7,10,12
"69",5,2,43,4,12,7,15
"70",1,0,30,8,14,10,18
"71",5,0,36,7,5,5,13
"72",752,62,846,94,125,44,75
"73",1,62,35,93,125,44,74
"74",6,1,35,8,10,8,18
"75",4,0,46,3,4,5,9
"76",4,62,42,94,124,44,75
"77",4,62,39,94,125,44,75
"78",7,0,47,4,9,7,13
"79",4,2,35,11,13,10,8
"80",3,1,39,7,14,5,11
"81",6,1,41,7,11,4,9
"82",3,1,48,7,6,8,19
"83",5,61,37,94,123,44,75
"84",7,62,48,94,125,44,75
"85",11,1,50,2,12,10,10
"86",4,2,45,5,5,2,5
"87",8,0,48,9,9,8,13
"88",3,1,39,7,8,6,11
"89",3,2,26,4,5,6,9
"90",5,0,49,14,17,8,19
"91",5,0,54,6,8,4,10
"92",4,61,41,94,125,44,75
"93",6,0,40,14,17,8,17
"94",5,0,37,5,12,5,16
"95",1,0,30,9,11,6,17
"96",10,1,49,7,14,7,16
"97",2,1,30,5,12,8,15
"98",752,62,845,94,125,44,75
"99",5,0,54,11,11,6,6
"100",6,0,34,5,5,5,11
"101",9,1,48,9,8,12,12
"102",4,1,33,4,14,6,12
"103",6,1,51,6,12,10,9
"104",752,62,847,94,125,44,75
"105",2,1,37,10,10,13,14
"106",5,0,35,8,4,5,11
"107",3,1,22,7,6,7,6
"108",4,1,39,5,9,5,13
"109",2,1,49,9,10,4,11
"110",3,1,42,6,8,9,11
"111",5,0,55,5,14,8,10
"112",10,1,41,12,9,9,19
"113",6,0,53,5,8,4,12
"114",1,62,31,94,125,44,75
"115",6,62,28,94,125,44,75
"116",6,62,47,94,125,44,75
"117",5,0,28,6,9,4,14
"118",5,2,36,6,6,5,9
"119",3,0,38,6,6,9,9
"120",6,2,45,14,14,13,22
"121",752,62,847,94,125,44,75
"122",752,62,847,94,125,44,75
"123",7,62,31,94,125,44,75
"124",5,0,45,1,9,8,12
"125",752,62,847,94,125,44,75
"126",1,1,26,5,8,9,21
"127",5,1,44,5,12,8,10
"128",8,1,50,6,13,6,11
"129",5,1,57,4,11,8,8
"130",752,62,847,94,125,44,75
"131",1,0,35,7,14,7,14
"132",2,1,35,4,15,6,15
"133",3,0,31,5,8,7,14
"134",1,1,41,6,15,5,13
"135",751,62,846,94,125,44,75
"136",5,61,35,93,125,44,75
"137",7,0,34,14,9,9,9
"138",4,1,39,3,6,6,14
"139",1,0,39,7,10,11,13
"140",752,62,847,94,125,44,75
"141",5,0,43,8,10,10,16
"142",2,0,43,11,11,8,19
"143",8,1,37,5,5,9,22
"144",6,4,50,10,9,7,15
"145",8,1,62,5,9,10,12
"146",3,61,52,92,125,44,74
"147",752,62,847,94,125,44,75
"148",4,61,48,94,124,44,74
"149",3,0,39,5,9,7,17
"150",6,62,38,94,125,44,75
"151",1,0,32,4,12,9,15
"152",9,0,33,3,8,10,14
"153",752,62,847,94,125,44,75
"154",6,62,54,94,125,44,74
"155",7,0,37,1,6,7,12
"156",752,62,847,94,125,44,75
"157",3,0,39,12,13,7,18
"158",2,62,33,93,124,44,74
"159",1,2,55,6,11,12,13
"160",8,0,42,11,7,9,4
"161",752,62,847,94,125,44,75
"162",5,1,42,5,13,8,23
"163",5,0,51,6,9,5,6
"164",3,0,42,0,1,4,14
"165",4,0,49,9,11,8,14
"166",752,62,847,94,125,44,75
"167",5,2,40,11,6,9,18
"168",8,0,36,10,9,6,13
"169",5,2,49,2,4,9,8
"170",7,0,40,6,10,8,11
"171",752,62,847,94,125,44,75
"172",5,3,42,13,17,7,17
"173",752,62,847,94,125,44,75
"174",3,2,38,4,9,9,13
"175",7,0,62,9,11,10,17
"176",7,0,44,4,6,9,8
"177",3,0,27,7,10,6,10
"178",1,0,32,4,8,5,6
"179",7,0,42,9,7,10,13
"180",8,0,42,9,9,1,13
"181",2,1,51,10,8,10,11
"182",1,2,39,8,8,7,7
"183",5,1,45,10,4,9,14
"184",4,2,33,6,5,7,6
"185",5,0,33,9,3,7,16
"186",4,0,48,5,10,7,10
"187",2,0,48,12,14,14,11
"188",7,0,31,3,6,4,10
"189",4,1,29,5,10,7,16
"190",7,1,37,6,7,9,15
"191",3,0,48,5,5,2,6
"192",2,0,40,7,8,4,10
"193",4,1,41,11,9,6,14
"194",1,0,39,1,12,8,16
"195",3,62,44,94,125,44,75
"196",2,1,54,5,10,5,20
"197",4,1,38,8,3,9,10
"198",3,61,51,94,125,44,75
"199",752,62,847,94,125,44,75
"200",752,62,847,94,125,44,75
"201",4,1,40,6,9,4,12
"202",5,0,29,4,8,4,11
"203",1,0,58,7,7,8,16
"204",6,0,44,4,5,7,11
"205",6,3,43,8,6,12,21
"206",2,1,45,8,10,12,13
"207",6,0,46,5,8,5,12
"208",5,2,26,6,8,6,7
"209",8,0,50,8,13,12,15
"210",8,0,49,4,2,4,6
"211",5,0,25,6,6,6,9
"212",3,62,34,94,124,44,75
"213",5,1,41,7,18,9,18
"214",5,0,40,3,4,12,13
"215",752,62,847,94,125,44,75
"216",752,62,847,94,125,44,75
"217",752,62,847,94,125,44,75
"218",7,0,53,6,6,5,14
"219",6,2,36,6,9,7,18
"220",4,3,46,9,10,8,12
"221",4,1,41,9,14,12,14
"222",3,0,35,5,3,11,8
"223",3,62,32,94,125,44,74
"224",4,0,34,2,8,10,16
"225",2,0,49,6,10,13,13
"226",1,1,53,8,9,13,10
"227",6,62,48,94,124,44,74
"228",5,2,25,9,10,10,15
"229",3,2,39,13,9,3,12
"230",4,1,54,5,12,6,12
"231",4,62,37,94,125,44,75
"232",6,1,48,5,2,5,14
"233",5,0,50,7,6,6,9
"234",752,62,847,94,125,44,75
"235",4,1,30,12,11,14,20
"236",2,1,41,4,13,4,16
"237",3,0,39,7,5,10,10
"238",4,0,48,5,5,8,9
"239",6,0,41,7,4,5,10
"240",2,2,31,8,8,6,19
"241",4,0,42,8,20,4,17
"242",4,62,32,94,125,44,75
"243",6,0,47,8,8,7,10
"244",6,0,37,7,6,5,5
"245",2,0,50,12,11,7,19
"246",7,0,58,4,5,3,11
"247",7,1,39,5,13,5,20
"248",4,62,52,94,125,44,75
"249",4,62,34,94,125,44,75
"250",7,0,50,6,10,5,13
"251",6,1,35,3,7,3,16
"252",6,1,46,3,6,12,18
"253",752,62,847,94,125,44,75
"254",7,3,50,8,6,8,14
"255",752,62,847,94,125,44,75
"256",2,0,31,3,8,9,17
"257",6,0,43,2,4,6,14
"258",7,0,38,8,8,15,11
"259",5,1,39,3,7,6,13
"260",752,62,847,94,125,44,75
"261",9,1,47,1,7,13,11
"262",752,62,847,94,125,44,75
"263",7,0,43,4,8,5,10
"264",3,1,46,13,18,12,16
"265",3,1,37,7,9,11,12
"266",2,2,28,8,9,8,15
"267",5,1,43,9,11,10,12
"268",7,0,58,1,3,6,5
"269",2,0,46,5,10,1,15
"270",4,2,41,8,10,5,15
"271",752,62,847,94,125,44,75
"272",5,0,43,11,10,10,11
"273",3,2,47,12,15,7,20
"274",3,62,30,94,124,44,75
"275",3,0,22,7,7,6,12
"276",12,0,48,4,22,7,15
"277",6,0,49,8,8,7,15
"278",2,0,43,6,12,13,12
"279",752,62,847,94,125,44,75
"280",8,1,33,3,3,11,9
"281",10,1,63,7,13,4,10
"282",9,2,36,7,9,6,10
"283",2,0,42,10,12,8,6
"284",4,62,27,94,125,44,75
"285",6,0,43,6,9,4,8
"286",4,1,42,9,5,6,10
"287",9,1,30,3,7,11,10
"288",4,3,49,6,6,11,7
"289",9,0,49,8,13,10,7
"290",5,0,44,6,8,9,19
"291",3,0,31,3,8,11,8
"292",8,0,41,8,10,6,14
"293",5,2,38,3,8,7,13
"294",752,62,847,94,125,44,75
"295",3,0,43,7,5,5,11
"296",3,2,40,6,9,8,12
"297",6,0,44,8,4,8,4
