"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",810,931,125,44,75
"2",814,941,125,44,75
"3",814,940,125,44,75
"4",814,941,125,44,75
"5",24,125,20,7,18
"6",814,941,125,44,75
"7",814,941,125,44,75
"8",813,940,124,44,75
"9",39,124,12,11,21
"10",40,126,17,12,22
"11",33,135,20,14,14
"12",813,941,125,44,75
"13",813,941,125,44,75
"14",26,119,16,13,23
"15",17,113,21,14,27
"16",32,132,15,14,19
"17",814,941,125,44,75
"18",27,130,14,12,16
"19",46,125,20,16,27
"20",32,159,21,17,21
"21",814,941,125,44,75
"22",814,941,125,44,75
"23",814,941,125,44,75
"24",814,941,125,44,75
"25",814,941,125,44,75
"26",814,941,125,44,75
"27",21,102,11,16,23
"28",57,189,21,17,30
"29",814,941,125,44,75
"30",814,941,125,44,75
"31",50,142,22,15,26
"32",29,112,25,11,14
"33",814,941,125,44,75
"34",35,127,20,13,20
"35",811,939,125,44,75
"36",19,110,16,10,21
"37",814,941,125,44,75
"38",812,941,125,44,75
"39",807,934,125,44,75
"40",32,124,14,10,20
"41",31,125,10,13,18
"42",23,103,10,11,25
"43",44,127,15,15,24
"44",24,131,15,8,19
"45",814,941,125,44,75
"46",813,941,125,44,74
"47",813,941,125,44,75
"48",813,941,125,44,75
"49",813,940,125,44,75
"50",27,122,15,11,18
"51",814,941,125,44,75
"52",812,937,125,44,75
"53",814,941,125,44,75
"54",36,150,27,10,33
"55",25,118,10,13,23
"56",58,178,26,13,24
"57",814,941,125,44,75
"58",814,941,125,44,75
"59",814,941,125,44,75
"60",27,147,18,14,18
"61",811,941,125,44,75
"62",17,113,20,13,21
"63",42,157,20,14,23
"64",814,941,125,44,75
"65",813,941,125,44,75
"66",814,941,125,44,75
"67",814,941,125,44,75
"68",37,128,22,13,22
"69",810,940,125,44,75
"70",814,941,125,44,75
"71",814,941,125,44,75
"72",814,941,125,44,75
"73",814,941,125,44,75
"74",24,115,16,17,22
"75",26,112,10,9,21
"76",814,941,125,44,75
"77",814,941,125,44,75
"78",812,939,125,44,75
"79",814,941,125,44,75
"80",46,156,15,8,23
"81",814,941,125,44,75
"82",33,150,13,8,23
"83",31,150,18,18,17
"84",40,160,22,14,23
"85",814,941,125,44,75
"86",813,941,125,44,75
"87",814,941,125,44,75
"88",808,937,125,44,75
"89",28,143,18,10,19
"90",814,941,125,44,75
"91",814,941,125,44,75
"92",814,941,125,44,75
"93",814,941,124,44,75
"94",31,124,15,10,23
"95",814,941,125,44,75
"96",814,941,125,44,75
"97",814,940,124,44,75
"98",814,941,125,44,75
"99",34,145,20,11,28
"100",814,941,125,44,75
"101",814,941,125,44,75
"102",52,170,11,15,16
"103",33,130,18,14,18
"104",26,147,16,7,15
"105",814,941,125,44,75
"106",24,123,14,7,17
"107",814,941,125,44,75
"108",814,941,125,44,75
"109",24,120,19,12,20
"110",32,129,19,5,17
"111",34,163,23,18,28
"112",814,941,125,44,75
"113",814,941,125,44,75
"114",814,941,125,44,75
"115",810,939,124,44,75
"116",814,941,125,44,75
"117",814,941,125,44,75
"118",814,941,125,44,75
"119",814,941,125,44,75
"120",813,941,125,44,75
"121",814,941,125,44,75
"122",33,117,16,7,20
"123",814,940,125,44,75
"124",61,176,19,16,17
"125",814,941,125,44,75
"126",814,941,125,44,75
"127",31,161,19,15,18
"128",812,941,125,44,75
"129",23,147,13,18,22
"130",36,123,12,10,22
"131",814,941,125,44,75
"132",814,941,125,44,75
"133",814,941,125,44,75
"134",814,941,125,44,75
"135",814,941,125,44,75
"136",26,142,24,15,13
"137",814,941,125,44,75
"138",789,922,122,44,74
"139",812,940,125,44,75
"140",37,153,18,5,19
"141",814,941,125,44,75
"142",32,153,18,8,21
"143",814,941,125,44,75
"144",33,144,12,10,23
"145",26,128,17,14,20
"146",51,173,27,18,28
"147",802,936,123,42,73
"148",29,115,16,16,17
"149",37,146,16,14,19
"150",41,160,19,14,16
"151",37,160,15,13,18
"152",814,941,125,44,75
"153",814,941,125,44,75
"154",813,941,125,44,75
"155",814,941,125,44,75
"156",814,941,125,44,75
"157",814,941,125,44,75
"158",25,138,25,12,17
"159",813,941,125,44,75
"160",814,941,125,44,75
"161",53,167,26,15,22
"162",814,941,125,44,75
"163",52,189,14,19,22
"164",814,941,125,44,75
"165",813,941,125,44,75
"166",22,86,14,5,26
"167",17,119,16,19,19
"168",28,154,15,14,24
"169",810,941,125,44,74
"170",814,941,125,44,75
"171",25,147,26,11,23
"172",25,133,13,8,25
"173",38,127,20,7,14
"174",814,941,125,44,75
"175",811,941,125,44,75
"176",24,114,12,11,13
"177",814,941,125,44,75
"178",814,941,125,44,75
"179",814,941,125,44,75
"180",37,163,20,4,17
"181",41,155,19,13,15
"182",37,131,19,14,22
"183",31,138,15,10,15
"184",25,108,16,8,25
"185",24,139,16,12,18
"186",14,106,19,8,18
"187",27,131,19,7,29
"188",31,133,17,12,19
"189",814,941,125,44,75
"190",810,940,125,44,75
"191",33,125,8,13,27
"192",814,941,125,44,75
"193",814,941,125,44,75
"194",813,941,125,44,75
"195",813,941,125,44,75
"196",814,940,125,44,75
"197",27,132,10,11,21
"198",814,941,125,44,75
