"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",4,0,43,8,13,11,10
"2",5,0,58,6,7,6,10
"3",752,62,847,94,125,44,75
"4",3,0,33,3,7,9,8
"5",7,2,32,9,8,15,11
"6",1,0,24,8,7,8,8
"7",3,2,30,6,6,10,10
"8",3,62,40,94,125,44,75
"9",6,62,33,93,125,44,75
"10",752,62,847,94,125,44,75
"11",5,0,27,2,2,5,11
"12",4,0,52,5,6,7,8
"13",4,0,44,6,12,6,14
"14",1,0,30,11,12,12,14
"15",4,62,43,94,125,44,75
"16",6,1,37,5,8,8,19
"17",5,62,52,94,125,44,75
"18",7,1,48,6,3,7,7
"19",752,62,847,94,125,44,75
"20",752,62,847,94,125,44,75
"21",3,62,44,94,125,44,75
"22",5,62,51,94,125,44,75
"23",5,62,35,94,125,44,75
"24",2,62,29,94,125,44,75
"25",5,0,44,3,7,6,10
"26",752,62,847,94,125,44,75
"27",4,62,32,94,125,44,75
"28",2,62,30,94,125,44,75
"29",0,62,29,94,125,44,75
"30",6,1,39,6,4,9,13
"31",6,0,48,5,7,7,9
"32",0,2,49,5,5,7,10
"33",4,62,28,94,125,44,75
"34",6,0,48,3,6,4,10
"35",6,1,43,10,9,11,16
"36",4,62,33,94,124,44,74
"37",3,62,30,94,125,44,75
"38",6,1,41,5,1,8,7
"39",1,0,36,6,6,7,10
"40",3,62,43,94,125,44,75
"41",2,0,31,5,5,4,12
"42",6,0,34,5,6,6,12
"43",5,1,38,7,11,6,9
"44",752,62,847,94,125,44,75
"45",5,0,49,4,8,1,14
"46",752,62,847,94,125,44,75
"47",5,0,40,7,8,12,12
"48",0,62,36,94,125,44,75
"49",4,2,39,8,4,7,15
"50",3,0,24,4,6,9,11
"51",5,62,34,93,125,44,75
"52",5,1,35,9,2,8,11
"53",7,0,30,3,4,6,10
"54",3,1,37,2,8,10,16
"55",4,0,38,2,8,4,12
"56",5,62,50,94,125,44,75
"57",10,0,49,7,6,8,13
"58",4,1,40,5,11,6,13
"59",8,0,53,3,2,4,5
"60",5,1,43,5,8,9,9
"61",7,1,46,3,3,4,17
"62",5,0,35,3,11,6,10
"63",752,62,847,94,125,44,75
"64",1,2,34,7,7,7,18
"65",2,1,47,4,4,9,15
"66",752,62,847,94,125,44,75
"67",3,1,39,6,8,6,10
"68",0,0,32,5,8,7,16
"69",751,62,847,94,125,44,75
