"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",1532,1,1542,1,1,1,1
"2",1472,1,1481,1,1,1,1
"3",1543,1732,1639,1816,1840,1845,1804
"4",1400,1,1490,1,1,1,1
"5",1536,1,1541,1,1,1,1
"6",1,1,1,1,1,1,1
"7",1527,1,1518,1,1,1,1
"8",1,1,1,1,1,1,1
"9",1541,1,1553,1,1,1,1
"10",1,1,1,1,1,1,1
"11",1534,1,1515,1,1,1,1
"12",1509,1,1530,1,1,1,1
"13",1406,1,1549,1,1,1,1
"14",1459,1,1479,1,1,1,1
"15",1557,1111,1526,1,1179,1,923
"16",1,1,1,1,1,1,1
"17",1530,1,1547,1,1,1,1
"18",1543,1828,1805,1853,1901,1870,1892
"19",1,1,4,1,1,1,1
"20",3,1,1,1,1,1,1
"21",1492,1,1545,1,1,1,1
"22",1863,1482,1863,1831,1858,1825,1833
"23",1,1,1,1,1,1,1
"24",1484,1,1516,1,1,1,1
"25",1,1,1,1,1,1,1
"26",1408,1,1514,1,1,1,1
"27",1513,1,1495,1,1,1,1
"28",1510,1,1539,1,1,1,1
"29",1540,1,1550,1,1,1,1
"30",1462,1,1533,1382,1,1,1301
"31",1470,1,1557,1,1,1,1
"32",1520,1,1521,1,1,1,1
"33",1463,1,1572,1,1,1,1
"34",1444,1,1494,1,1,1,1
"35",1,1,1,1,1,1,1
"36",1,1,1,1,1,1,1
"37",1858,1747,1937,1968,1924,1963,1948
"38",1473,1819,1559,1890,1899,1889,1908
"39",1541,1740,1567,1849,1883,1923,1896
"40",1,1,1,1,1,1,1
"41",1550,1,1539,1,1,1,1
"42",1482,1,1508,1,1,1,1
"43",1484,1,1547,1,1,1,1
"44",1517,1830,1561,1896,1927,1854,1911
"45",4,1,1,1,1,1,1
"46",1406,1,1492,1,1,1,1
"47",1496,1,1571,1,1,1,1
"48",1544,1,1560,1,1,1,1
"49",1518,1,1516,1,1,1,1
"50",1,1,1,1,1,1,1
"51",1,1,1,1,1,1,1
"52",1395,1,1495,1,1,1,1
"53",1507,1,1504,1,1,1,1
"54",1507,1,1564,1,1,1,1
"55",1,1,1,1,1,1,1
"56",1553,1,1575,1,1,1,1
"57",1,1,1,1,1,1,1
"58",1479,1,1487,1,1,1,1
"59",1,1,1,1,1,1,1
"60",1,1,1,1,1,1,1
"61",1568,1,1581,587,1,1,1
"62",1496,1,1511,1,1,1,1
"63",1504,1,1574,1,1,1,1
"64",1438,1,1554,1,1,1,411
"65",1542,1,1556,1,1,1,1
"66",1,1,1,1,1,1,1
"67",1480,1,1531,1,1,1,1
"68",1493,1,1515,1,1,1,1
"69",1493,1,1523,1,1,1,1
"70",1628,1857,1843,1919,1942,1913,1907
"71",1545,816,1550,1,1,1,1
"72",1918,1786,1870,1846,1885,1884,1859
