"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",78,81,81,83,83
"2",38,1,39,40,40
"3",135,139,139,141,141
"4",145,149,149,151,151
"5",59,62,62,63,63
"6",217,221,221,223,223
"7",119,122,122,124,124
"8",185,189,189,191,191
"9",15,1,15,15,15
"10",72,75,75,76,76
"11",244,247,247,249,249
"12",71,74,74,75,75
"13",323,1,327,329,329
"14",7,1,7,7,7
"15",179,182,182,184,184
"16",115,118,118,120,120
"17",309,314,314,316,316
"18",181,184,184,186,186
"19",80,83,83,84,84
"20",73,76,76,77,77
"21",128,130,130,132,132
"22",348,1,352,354,354
"23",250,1,253,254,254
"24",18,1,18,18,18
"25",24,1,24,24,24
"26",10,1,10,10,10
"27",61,64,64,65,65
"28",366,1,366,366,366
"29",194,198,198,200,200
"30",237,1,241,242,242
"31",83,86,86,88,88
"32",17,1,17,17,17
"33",44,46,46,48,48
"34",109,112,112,113,113
"35",18,1,18,18,18
"36",17,1,17,17,17
"37",10,1,10,10,10
"38",238,241,241,243,243
"39",14,1,14,14,14
"40",81,84,84,86,86
"41",126,129,129,131,131
"42",8,1,8,8,8
"43",106,108,108,110,110
"44",289,1,293,294,294
"45",76,79,79,80,80
"46",58,60,60,62,62
"47",231,234,234,236,236
"48",265,1,270,272,272
"49",319,1,323,325,325
"50",18,1,18,18,18
"51",136,139,139,141,141
"52",125,129,129,132,132
"53",85,88,88,90,90
"54",14,1,14,14,14
"55",150,152,152,154,154
"56",307,1,311,313,313
"57",266,270,270,272,272
"58",54,56,56,57,57
"59",185,188,188,191,191
"60",11,1,11,11,11
"61",17,1,17,17,17
"62",98,101,101,103,103
"63",242,245,245,248,248
"64",126,129,129,131,131
"65",16,1,16,16,16
"66",229,232,232,234,234
"67",71,74,74,75,75
"68",74,76,76,78,78
"69",77,79,79,81,81
"70",271,275,275,277,277
"71",183,186,186,189,189
"72",159,1,163,165,165
"73",315,1,319,321,321
"74",101,103,103,105,105
"75",15,1,15,15,15
"76",143,146,146,149,149
"77",71,73,73,75,75
"78",128,131,131,133,133
"79",11,1,11,11,11
"80",76,78,78,80,80
"81",77,80,80,82,82
"82",62,64,64,66,66
"83",220,224,224,226,226
"84",81,84,84,86,86
"85",91,94,94,96,96
"86",13,1,13,13,13
"87",256,260,260,262,262
"88",14,1,14,14,14
"89",12,1,12,12,12
"90",12,1,12,12,12
"91",89,91,91,93,93
"92",105,108,108,110,110
"93",53,56,56,57,57
"94",15,1,15,15,15
"95",294,1,299,301,301
"96",111,114,114,116,116
"97",137,140,140,142,142
"98",22,1,22,22,22
"99",12,1,12,12,12
"100",290,1,293,295,295
"101",58,61,61,62,62
"102",21,1,21,21,21
"103",8,1,8,8,8
"104",9,1,9,9,9
"105",61,63,63,65,65
"106",138,141,141,143,143
"107",11,1,11,11,11
"108",204,208,208,210,210
"109",77,79,79,81,81
"110",15,1,15,15,15
"111",123,126,126,127,127
"112",82,84,84,86,86
"113",39,41,41,42,42
"114",133,136,136,138,138
"115",40,42,42,43,43
"116",14,1,14,14,14
"117",144,147,147,149,149
"118",104,106,106,108,108
"119",291,295,295,297,297
"120",45,47,47,48,48
"121",17,1,17,17,17
"122",111,113,113,115,115
"123",102,105,105,107,107
"124",102,105,105,107,107
"125",10,1,10,10,10
"126",16,1,16,16,16
"127",57,59,59,61,61
"128",11,1,11,11,11
"129",246,249,249,251,251
"130",256,1,259,261,261
"131",268,271,271,273,273
"132",15,1,15,15,15
"133",104,106,106,108,108
"134",17,1,17,17,17
"135",114,117,117,118,118
"136",14,1,14,14,14
"137",9,1,9,9,9
"138",144,147,147,149,149
"139",266,1,271,273,273
"140",17,1,17,17,17
"141",60,62,62,64,64
"142",14,1,14,14,14
"143",6,1,6,6,6
"144",70,72,72,73,73
"145",121,124,124,126,126
"146",74,77,77,78,78
"147",103,107,107,109,109
"148",330,1,335,337,337
"149",101,104,104,106,106
"150",17,1,17,17,17
"151",154,158,158,160,160
"152",13,1,13,13,13
"153",71,74,74,75,75
"154",75,78,78,80,80
"155",49,51,51,52,52
"156",18,1,18,18,18
"157",163,166,166,168,168
"158",228,232,232,233,233
"159",75,77,77,79,79
"160",14,1,14,14,14
"161",101,104,104,106,106
"162",14,1,14,14,14
"163",11,1,11,11,11
"164",14,1,14,14,14
"165",15,1,15,15,15
"166",122,125,125,127,127
"167",263,1,266,268,268
"168",10,1,10,10,10
"169",97,100,100,102,102
"170",91,94,94,96,96
"171",266,1,270,272,272
"172",103,106,106,108,108
"173",96,99,99,100,100
"174",143,145,145,147,147
"175",64,67,67,68,68
"176",85,88,88,91,91
"177",188,191,191,193,193
"178",19,1,19,19,19
"179",206,210,210,212,212
"180",15,1,15,15,15
"181",10,1,10,10,10
"182",111,114,114,116,116
"183",88,91,91,93,93
"184",95,98,98,100,100
