"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",184,199,28,11,17
"2",0,1,0,0,0
"3",0,2,0,0,0
"4",205,243,29,11,14
"5",184,211,33,12,14
"6",208,196,30,8,18
"7",178,186,23,11,14
"8",204,215,46,14,14
"9",214,201,38,10,15
"10",180,203,28,10,22
"11",190,196,31,9,14
"12",198,207,36,9,13
"13",199,199,27,12,19
"14",0,1,0,0,0
"15",0,2,0,0,0
"16",222,218,32,14,19
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",215,215,27,13,19
"20",0,1,0,0,0
"21",210,217,29,10,13
"22",210,202,34,8,17
"23",207,206,25,8,14
"24",5,3,0,0,0
"25",191,206,24,9,22
"26",193,200,34,14,15
"27",0,1,0,0,0
"28",1,1,0,0,0
"29",204,216,36,7,15
"30",200,207,31,12,20
"31",0,1,0,0,0
"32",196,189,28,8,14
"33",0,1,0,0,0
"34",197,194,29,12,12
"35",213,234,28,13,16
"36",185,211,34,10,17
"37",218,209,30,11,15
"38",0,1,0,0,0
"39",215,220,33,11,17
"40",180,206,26,11,18
"41",194,206,29,9,14
"42",201,201,32,13,14
"43",162,182,24,13,12
"44",0,1,1,0,0
"45",0,1,0,0,0
"46",199,190,30,11,15
"47",0,1,0,0,0
"48",193,213,29,13,14
"49",0,1,0,0,0
"50",214,218,32,12,14
"51",0,1,0,0,0
"52",213,223,37,10,14
"53",200,206,21,10,16
"54",173,200,28,13,14
"55",1,1,0,0,0
"56",211,194,32,13,16
"57",218,222,28,10,18
"58",212,205,33,13,13
"59",202,201,29,9,16
"60",1,1,0,0,0
"61",216,182,39,11,18
"62",0,1,0,0,0
"63",208,220,30,10,13
"64",1,1,0,0,0
"65",218,206,33,12,20
"66",216,200,24,4,15
"67",208,224,26,12,21
"68",185,196,30,12,14
"69",0,1,0,0,0
"70",183,192,35,9,16
"71",194,232,33,10,17
"72",195,203,33,11,18
"73",201,185,33,8,13
"74",209,187,32,7,16
"75",202,201,30,13,14
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",211,220,32,14,20
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",0,1,0,0,0
"82",209,197,33,11,14
"83",200,185,29,8,18
"84",0,2,0,0,0
"85",0,1,0,0,0
"86",0,1,0,0,0
"87",186,205,26,6,14
"88",188,220,34,7,11
"89",223,232,32,7,14
"90",204,210,35,13,17
"91",189,195,24,13,17
"92",192,189,24,12,16
"93",185,191,31,11,14
"94",186,208,38,11,19
"95",0,1,0,0,0
"96",221,219,34,11,16
"97",184,217,32,11,14
"98",199,207,37,14,15
"99",192,217,29,12,11
"100",196,208,23,7,16
"101",226,211,32,10,18
"102",0,1,0,0,0
"103",191,187,27,7,16
"104",0,1,0,0,0
"105",1,2,0,0,0
"106",220,211,29,8,19
"107",199,189,29,11,17
"108",209,205,36,10,14
"109",0,1,0,0,0
"110",191,198,31,13,14
"111",197,208,31,12,17
"112",187,207,30,11,12
"113",0,1,0,0,0
"114",196,209,35,12,15
"115",0,1,0,0,0
"116",197,200,34,10,19
"117",0,1,0,0,0
"118",205,206,31,14,15
"119",193,224,32,11,17
"120",207,209,32,11,14
"121",189,218,30,11,19
"122",194,220,30,10,16
"123",215,215,35,8,23
"124",1,1,0,0,0
"125",0,2,0,0,0
"126",0,0,0,0,0
"127",212,207,33,11,14
"128",212,220,31,11,16
"129",193,181,26,10,17
"130",197,211,37,8,17
"131",191,202,32,14,15
"132",191,194,29,12,11
"133",214,205,28,7,14
"134",0,1,0,0,0
"135",199,211,26,9,15
"136",0,0,0,0,0
"137",199,246,28,7,14
"138",215,213,36,9,15
"139",187,200,30,9,13
"140",0,1,0,0,0
"141",196,229,35,10,17
"142",213,214,39,12,13
"143",0,1,0,0,0
"144",220,211,34,9,23
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",200,234,31,11,15
"148",184,213,26,9,14
"149",0,1,0,0,0
"150",0,1,0,0,0
"151",0,1,0,0,0
"152",0,1,0,0,0
"153",0,1,0,0,0
"154",198,196,29,12,11
"155",0,1,0,0,0
"156",185,185,29,11,16
"157",197,226,29,13,20
"158",192,218,24,12,19
"159",210,214,32,10,16
"160",0,1,0,0,0
"161",204,204,27,15,14
"162",0,1,0,0,0
"163",0,1,0,0,0
"164",0,1,0,0,0
"165",197,220,30,10,20
"166",191,238,39,14,15
"167",1,4,0,0,0
"168",174,201,27,9,19
"169",198,216,40,8,14
"170",194,223,26,16,18
"171",0,1,0,0,0
"172",223,219,33,10,15
"173",1,1,0,0,0
"174",196,196,31,11,17
"175",0,1,0,0,0
"176",213,206,32,13,19
"177",191,222,24,13,12
"178",233,225,30,8,14
"179",213,178,31,12,15
"180",195,211,31,11,17
"181",205,203,35,10,21
"182",202,203,30,11,20
"183",178,206,35,12,16
"184",233,208,36,6,13
"185",0,1,0,0,0
"186",198,208,31,12,17
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",1,1,0,0,0
"190",196,200,28,10,13
"191",0,0,0,0,0
"192",193,193,23,11,20
"193",207,202,30,10,13
"194",1,1,0,0,0
"195",198,212,30,7,13
"196",229,227,28,12,16
"197",211,201,29,10,18
"198",206,191,27,8,14
"199",220,221,33,9,12
"200",190,213,31,11,17
"201",209,227,29,11,15
"202",187,204,27,11,25
"203",0,1,0,0,0
"204",0,1,0,0,0
"205",0,2,0,0,0
"206",0,0,0,0,0
"207",0,1,0,0,0
"208",217,226,31,10,16
"209",219,210,27,12,14
"210",0,1,0,0,0
"211",221,182,31,9,17
"212",176,189,28,8,15
"213",1,1,0,0,0
"214",198,218,29,10,17
"215",0,1,0,0,0
"216",194,204,32,8,16
"217",201,220,30,14,14
"218",209,209,28,12,17
"219",188,204,30,8,16
"220",0,1,0,0,0
"221",204,192,28,11,13
"222",0,1,0,0,0
"223",215,238,28,12,17
"224",213,192,34,9,15
"225",217,230,25,12,17
"226",1,1,0,0,0
"227",0,1,0,0,0
"228",215,189,32,8,17
"229",185,206,26,12,17
"230",1,1,0,0,0
"231",203,205,32,8,20
"232",210,215,34,10,13
"233",0,1,0,0,0
"234",215,218,28,10,16
"235",0,1,0,0,0
"236",0,1,0,0,0
"237",0,1,0,0,0
"238",207,183,30,9,14
"239",0,1,0,0,0
"240",183,206,32,13,14
"241",0,1,0,0,0
"242",0,1,0,0,0
"243",1,1,0,0,0
"244",210,208,28,10,15
"245",0,1,0,0,0
"246",0,1,0,0,0
"247",207,192,35,14,16
"248",0,1,0,0,0
"249",0,1,0,0,0
"250",227,200,30,11,14
"251",198,187,35,11,18
"252",0,1,0,0,0
"253",0,1,0,0,0
"254",193,208,27,10,20
"255",0,1,0,0,0
"256",0,1,0,0,0
"257",194,217,31,8,19
"258",215,224,33,10,18
"259",0,1,0,0,0
"260",0,1,0,0,0
"261",177,197,30,12,22
"262",197,182,31,10,17
"263",0,1,0,0,0
"264",0,1,0,0,0
"265",213,210,31,11,13
"266",225,231,30,13,18
"267",185,188,36,9,11
"268",191,195,32,13,15
"269",215,194,27,8,12
"270",210,190,40,11,17
"271",182,209,28,9,14
"272",200,220,29,11,15
"273",198,191,30,8,13
"274",197,214,30,12,19
"275",206,239,34,13,17
"276",170,182,25,11,15
"277",209,214,33,10,21
"278",200,213,30,9,18
"279",191,232,32,10,19
"280",0,1,0,0,0
"281",0,1,0,0,0
"282",206,198,33,11,16
"283",192,194,30,9,19
"284",201,191,25,9,15
"285",198,179,34,7,14
"286",185,195,27,16,17
"287",194,184,29,11,16
"288",189,219,32,12,14
"289",201,211,26,8,14
"290",171,194,29,10,13
"291",203,206,30,9,20
"292",190,213,27,10,11
"293",0,0,0,0,0
"294",0,1,0,0,0
"295",184,176,28,8,13
"296",212,225,39,10,17
"297",0,1,0,0,0
"298",192,199,26,8,11
"299",229,223,36,12,18
"300",0,1,0,0,0
"301",226,225,30,13,20
"302",219,197,33,15,20
