"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",812,938,125,44,75
"2",7,50,6,9,8
"3",814,941,125,44,75
"4",15,53,11,5,13
"5",814,941,125,44,75
"6",814,941,125,44,75
"7",8,61,4,8,12
"8",814,940,125,44,75
"9",8,71,7,9,12
"10",4,60,5,8,7
"11",814,941,125,44,75
"12",9,48,9,8,10
"13",5,60,7,7,18
"14",11,46,6,7,14
"15",7,45,11,8,5
"16",814,941,125,44,75
"17",10,70,8,6,10
"18",9,64,6,6,13
"19",7,68,13,6,10
"20",11,57,10,6,8
"21",812,941,125,44,75
"22",8,44,5,7,9
"23",8,59,8,6,10
"24",8,55,8,7,11
"25",7,47,8,6,14
"26",15,63,7,3,16
"27",11,60,12,12,11
"28",7,40,6,8,8
"29",9,62,11,11,13
"30",11,59,8,9,11
"31",11,67,11,6,15
"32",814,941,125,44,75
"33",814,941,125,44,75
"34",4,48,9,5,8
"35",11,69,9,6,11
"36",3,43,10,2,10
"37",3,66,5,12,19
"38",2,58,6,4,15
"39",814,940,125,44,75
"40",814,941,125,44,75
"41",7,56,11,9,12
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",6,63,12,6,7
"45",9,49,11,6,14
"46",11,63,9,8,12
"47",5,55,13,12,11
"48",7,50,14,7,14
"49",7,47,9,9,8
"50",7,63,7,8,9
"51",814,941,125,44,75
"52",6,52,10,6,7
"53",4,60,11,8,10
"54",16,56,16,15,11
"55",5,53,1,4,7
"56",814,941,125,44,75
"57",14,68,9,9,11
"58",11,69,9,6,15
"59",10,52,5,6,9
"60",2,68,5,5,14
"61",5,45,6,8,10
"62",11,65,9,6,8
"63",5,48,8,5,9
"64",7,63,5,7,10
"65",3,46,7,6,11
"66",814,941,125,44,75
"67",4,42,3,6,17
"68",10,52,10,4,15
"69",9,55,13,10,20
"70",814,941,125,44,75
"71",814,941,125,44,75
"72",6,56,7,6,12
"73",9,53,11,7,10
"74",6,54,5,7,7
"75",7,61,7,9,7
"76",11,71,6,10,20
"77",4,49,9,10,14
"78",7,53,6,11,9
"79",12,64,12,5,8
"80",8,57,7,9,14
"81",6,56,11,3,16
"82",7,77,8,9,9
"83",4,47,6,5,14
"84",12,71,9,4,16
"85",10,82,4,9,9
"86",814,941,125,44,75
"87",7,61,4,7,12
"88",814,941,125,44,75
"89",814,941,125,44,75
"90",5,55,5,3,12
"91",6,39,8,9,12
"92",9,60,3,6,11
"93",5,76,4,8,14
"94",4,64,11,5,10
"95",8,61,8,16,12
"96",5,66,12,7,12
"97",6,53,9,5,12
"98",9,52,7,5,14
"99",6,72,4,7,10
"100",12,69,8,12,10
"101",9,57,11,7,14
"102",814,941,125,44,75
"103",3,56,9,1,12
"104",5,66,6,5,10
"105",6,53,8,4,10
"106",814,941,125,44,75
"107",13,55,7,6,12
"108",814,941,125,44,75
"109",814,941,124,44,75
"110",11,53,6,6,9
"111",11,56,10,5,8
"112",5,51,11,6,4
"113",3,65,5,5,14
"114",6,60,8,11,11
"115",814,941,125,44,75
"116",10,66,6,7,11
"117",8,59,12,9,10
"118",7,62,3,5,7
"119",7,49,7,7,10
"120",11,59,9,6,13
"121",5,49,5,7,8
"122",5,39,9,8,3
"123",4,41,3,6,12
"124",7,62,4,4,15
"125",814,941,125,44,75
"126",6,60,5,9,12
"127",814,939,125,44,75
"128",8,65,14,5,14
"129",10,70,5,11,15
"130",8,46,5,9,10
"131",6,53,5,4,15
"132",7,65,7,11,10
"133",813,941,125,44,75
"134",814,941,125,44,75
"135",8,54,9,12,15
"136",7,53,6,4,15
"137",6,54,4,8,7
"138",3,68,9,5,14
"139",7,68,9,4,16
"140",5,66,7,10,14
"141",5,53,9,10,12
"142",3,52,7,6,18
"143",5,41,6,8,14
"144",7,54,3,6,5
"145",6,58,5,3,13
"146",5,62,11,5,10
"147",12,62,2,11,13
"148",814,941,125,44,75
"149",4,61,7,7,13
"150",4,55,4,3,11
"151",5,45,5,4,9
"152",813,941,125,44,75
"153",7,44,8,7,13
"154",17,71,9,6,14
"155",6,72,6,8,14
"156",814,941,125,44,75
"157",9,60,6,14,14
"158",814,941,125,44,75
"159",3,55,3,8,10
"160",814,940,124,44,75
"161",7,54,16,8,9
"162",10,53,6,4,9
"163",814,941,125,44,75
"164",8,47,4,3,11
"165",2,58,8,4,10
"166",8,51,6,13,12
"167",5,48,10,7,12
"168",9,39,10,7,8
"169",8,53,11,8,13
"170",6,66,6,5,10
"171",814,940,125,44,75
"172",814,941,125,44,75
"173",13,60,9,7,7
"174",13,63,13,11,10
"175",9,61,10,5,7
"176",814,941,125,44,75
"177",8,72,7,9,12
"178",9,57,2,9,9
"179",814,941,125,44,75
"180",7,55,4,9,11
"181",14,51,11,8,6
"182",814,941,125,44,75
"183",814,941,125,44,75
"184",6,53,3,7,13
"185",11,45,8,3,9
"186",814,941,125,44,75
"187",812,940,125,44,75
"188",10,50,8,4,16
"189",14,66,6,6,14
"190",811,940,125,44,75
"191",9,60,6,9,10
"192",4,43,5,5,10
"193",7,49,8,11,12
"194",814,941,125,44,75
"195",8,57,4,4,11
"196",4,60,6,6,7
"197",7,42,5,7,12
"198",6,54,6,8,15
"199",814,941,124,44,75
"200",12,55,4,4,14
"201",9,70,8,10,12
"202",813,940,125,44,75
"203",9,64,11,7,9
"204",10,72,6,10,12
"205",9,59,15,9,14
"206",3,52,5,8,9
"207",813,941,125,44,75
"208",4,42,7,7,4
"209",814,941,125,44,75
"210",13,63,7,6,10
"211",6,54,4,6,11
"212",814,941,125,44,75
"213",7,64,8,10,15
"214",5,60,10,6,11
"215",814,941,125,44,75
"216",5,49,8,12,9
"217",5,49,6,5,12
"218",9,63,4,7,18
"219",814,941,125,44,75
"220",5,63,3,7,14
"221",814,941,125,44,75
"222",8,53,11,5,6
