"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",158,19,143,20,32,10,10
"2",157,8,146,9,9,4,6
"3",0,0,1,0,0,0,0
"4",154,12,158,12,15,6,7
"5",0,0,1,0,0,0,0
"6",149,1,144,0,0,0,1
"7",155,0,138,0,0,1,0
"8",167,14,141,11,11,2,5
"9",151,16,147,22,23,5,13
"10",132,5,146,6,8,2,4
"11",192,14,180,13,18,7,9
"12",152,11,145,10,18,8,9
"13",0,0,1,0,0,0,0
"14",0,0,1,0,0,0,0
"15",119,11,110,7,11,2,5
"16",0,0,0,0,0,0,0
"17",1,0,1,0,0,0,0
"18",144,1,136,1,1,0,0
"19",0,0,1,0,0,0,0
"20",173,8,173,5,4,3,2
"21",3,0,2,0,0,0,0
"22",173,12,180,18,24,6,10
"23",144,15,146,24,28,8,16
"24",0,0,1,0,0,0,0
"25",0,0,1,0,0,0,0
"26",126,0,108,0,0,0,0
"27",173,14,161,8,14,2,5
"28",127,17,123,17,24,7,11
"29",188,12,172,15,27,8,14
"30",2,0,1,0,0,0,0
"31",185,2,178,1,3,0,0
"32",0,0,0,0,0,0,0
"33",148,13,144,19,23,12,10
"34",0,0,1,0,0,0,0
"35",150,17,160,21,26,11,16
"36",1,0,1,0,0,0,0
"37",0,0,1,0,0,0,0
"38",1,0,2,0,0,0,0
"39",168,14,175,18,21,6,8
"40",0,0,1,0,0,0,0
"41",0,0,1,0,0,0,0
"42",174,15,152,12,16,6,12
"43",0,0,1,0,0,0,0
"44",163,8,165,10,18,6,7
"45",148,13,132,11,15,4,7
"46",128,7,143,12,14,3,10
"47",154,0,156,1,0,0,0
"48",0,0,1,0,0,0,0
"49",171,10,170,16,24,9,11
"50",0,0,2,0,0,0,0
"51",168,0,157,0,1,0,0
"52",151,0,141,1,1,0,1
"53",0,0,1,0,0,0,0
"54",0,0,1,0,0,0,0
"55",152,12,138,13,22,7,11
"56",142,13,148,12,18,6,8
"57",0,0,0,0,0,0,0
"58",2,0,1,0,0,0,0
"59",2,0,2,0,0,0,0
"60",0,0,1,0,0,0,0
"61",1,0,2,0,0,0,0
"62",157,0,154,0,1,0,0
"63",0,0,2,0,0,0,0
"64",0,0,1,0,0,0,0
"65",137,2,131,4,1,1,1
"66",123,12,148,7,11,5,5
"67",0,0,1,0,0,0,0
"68",0,0,1,0,0,0,0
"69",179,0,195,0,0,0,0
"70",167,17,152,16,18,9,12
"71",180,0,145,0,0,0,0
"72",153,8,154,6,11,2,6
"73",0,0,1,0,0,0,0
"74",0,0,1,0,0,0,0
"75",148,0,143,1,0,1,0
"76",145,0,145,1,3,0,2
"77",146,13,159,15,22,10,14
"78",162,12,149,16,26,6,10
"79",0,0,0,0,0,0,0
"80",154,11,151,10,18,7,9
"81",161,15,157,12,22,7,6
"82",1,0,1,0,0,0,0
"83",139,8,140,9,16,7,6
"84",0,0,1,0,0,0,0
"85",0,0,1,0,0,0,0
"86",153,3,164,2,1,0,1
"87",156,1,149,1,1,0,1
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",147,17,152,13,16,3,7
"91",139,15,154,15,25,5,12
"92",0,0,0,0,0,0,0
"93",1,0,1,0,0,0,0
"94",148,5,147,5,7,3,4
"95",144,7,152,10,12,4,4
"96",160,0,155,0,0,0,0
"97",0,0,1,0,0,0,0
"98",158,10,131,9,11,4,5
"99",6,0,4,0,0,0,0
"100",165,0,169,0,0,0,1
"101",0,0,1,0,0,0,0
"102",0,0,0,0,0,0,0
"103",2,0,1,0,0,0,0
"104",157,12,158,16,20,7,9
"105",132,21,156,18,28,8,13
"106",3,0,1,0,0,0,0
"107",173,8,158,9,16,3,6
"108",147,9,152,13,14,7,9
"109",180,6,161,9,13,5,7
"110",165,4,160,0,2,1,1
"111",1,0,1,0,0,0,0
"112",157,22,143,13,14,8,8
"113",149,0,133,0,0,0,0
"114",146,6,129,4,6,1,3
"115",168,12,143,9,13,5,6
"116",0,0,1,0,0,0,0
"117",0,0,1,0,0,0,0
"118",0,0,1,0,0,0,0
"119",152,5,128,3,3,1,4
"120",0,0,1,0,0,0,0
"121",6,0,2,0,0,0,0
"122",160,12,173,8,12,4,5
"123",163,0,168,0,0,0,1
"124",139,8,124,10,14,6,6
"125",3,0,3,0,0,0,0
"126",0,0,1,0,0,0,0
"127",150,15,146,21,21,12,11
"128",1,0,0,0,0,0,0
"129",0,0,1,0,0,0,0
"130",159,18,161,16,20,6,11
"131",161,8,147,14,12,4,5
"132",0,0,1,0,0,0,0
"133",0,0,1,0,0,0,0
"134",0,0,1,0,0,0,0
"135",1,0,1,0,0,0,0
"136",192,0,174,0,0,0,0
"137",139,1,138,2,2,1,1
"138",170,0,146,0,0,0,0
"139",0,0,1,0,0,0,0
"140",1,0,2,0,0,0,0
"141",143,6,158,6,8,4,5
"142",128,10,144,9,19,4,5
"143",154,1,164,0,1,0,0
"144",161,13,136,16,15,6,12
"145",174,1,171,0,2,1,1
"146",186,0,175,0,0,0,0
"147",152,17,144,22,26,6,9
"148",0,0,1,0,0,0,0
"149",0,0,1,0,0,0,0
"150",158,15,170,15,26,5,10
"151",143,0,134,1,0,0,0
"152",155,3,151,2,3,1,3
"153",144,17,175,21,21,6,9
"154",0,0,1,0,0,0,0
"155",0,0,1,0,0,0,0
"156",150,0,149,1,1,0,0
"157",0,0,1,0,0,0,0
"158",1,0,1,0,0,0,0
"159",137,6,126,8,8,5,5
"160",0,0,1,0,0,0,0
"161",145,6,152,6,13,5,4
"162",0,0,1,0,0,0,0
"163",149,18,153,16,21,4,11
"164",1,0,2,0,0,0,0
"165",173,2,188,2,5,1,0
"166",160,14,161,13,11,3,10
"167",0,0,1,0,0,0,0
"168",161,0,170,0,0,0,0
"169",0,0,1,0,0,0,0
"170",0,0,1,0,0,0,0
"171",0,0,1,0,0,0,0
"172",0,0,1,0,0,0,0
"173",0,0,1,0,0,0,0
"174",0,0,1,0,0,0,0
"175",161,14,176,14,17,11,12
"176",143,14,169,13,13,5,7
"177",0,0,1,0,0,0,0
"178",146,9,139,4,7,5,4
"179",0,0,1,0,0,0,0
"180",0,0,1,0,0,0,0
"181",0,0,1,0,0,0,0
"182",2,0,1,0,0,0,0
"183",2,0,4,0,0,0,0
"184",0,0,1,0,0,0,0
"185",0,0,1,0,0,0,0
"186",162,14,159,21,20,12,12
"187",2,0,3,0,0,0,0
"188",140,10,131,15,21,3,9
"189",0,0,0,0,0,0,0
"190",0,0,1,0,0,0,0
"191",1,0,1,0,0,0,0
