"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",151,0,134,0,0,0,0
"2",0,0,3,0,0,0,0
"3",142,0,140,1,0,0,0
"4",1,0,1,0,0,0,0
"5",127,0,133,0,0,0,0
"6",177,0,167,0,0,0,0
"7",0,0,1,0,0,0,0
"8",144,0,153,0,0,0,0
"9",178,0,164,0,0,0,0
"10",167,0,147,0,0,0,0
"11",151,0,148,0,0,0,0
"12",0,0,2,0,0,0,0
"13",144,0,119,0,0,0,0
"14",0,0,1,0,0,0,0
"15",152,0,129,0,0,0,0
"16",0,0,1,0,0,0,0
"17",118,0,132,0,0,0,0
"18",145,0,161,0,0,0,0
"19",1,0,0,0,0,0,0
"20",0,0,1,0,0,0,0
"21",156,0,154,0,0,0,0
"22",137,0,126,0,0,0,0
"23",0,0,1,0,0,0,0
"24",153,0,142,0,0,0,0
"25",155,0,161,0,0,0,0
"26",0,0,1,0,0,0,0
"27",164,0,155,0,0,0,0
"28",193,0,152,0,0,0,0
"29",137,0,161,0,0,0,0
"30",0,0,1,0,0,0,0
"31",134,0,145,0,0,0,1
"32",0,0,1,0,0,0,0
"33",149,0,121,0,0,0,0
"34",0,0,1,0,0,0,0
"35",169,0,149,0,0,0,0
"36",132,0,152,0,0,0,0
"37",0,0,1,0,0,0,0
"38",153,0,162,0,0,0,0
"39",0,0,1,0,0,0,0
"40",2,0,2,0,0,0,0
"41",176,0,165,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,1,0,0,0,0
"44",172,0,153,0,0,0,0
"45",0,0,0,0,0,0,0
"46",1,0,1,0,0,0,0
"47",0,0,1,0,0,0,0
"48",0,0,1,0,0,0,0
"49",169,0,129,0,0,0,0
"50",132,0,143,0,0,0,0
"51",165,0,177,0,0,0,0
"52",0,0,1,0,0,0,0
"53",136,0,149,0,0,0,0
"54",146,13,122,22,27,9,14
"55",124,0,135,0,0,0,0
"56",1,0,1,0,0,0,0
"57",156,0,143,0,0,0,0
"58",157,0,145,0,0,0,0
"59",0,0,1,0,0,0,0
"60",130,0,128,0,0,0,0
"61",0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0
"63",145,0,129,0,0,0,0
"64",142,0,165,0,0,0,0
"65",173,0,163,0,0,0,0
"66",1,0,1,0,0,0,0
"67",138,12,145,14,15,4,7
"68",130,0,133,0,0,0,0
"69",167,0,158,0,0,0,0
"70",0,0,0,0,0,0,0
"71",0,0,1,0,0,0,0
"72",151,0,155,0,0,0,0
"73",145,0,154,0,0,0,0
"74",5,0,5,0,0,0,0
"75",130,0,120,0,0,0,0
"76",140,0,139,0,0,0,0
"77",0,0,2,0,0,0,0
