"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",680,0,654,0,0,0,0
"2",0,0,3,0,0,0,0
"3",666,0,642,1,0,0,0
"4",1,0,3,0,0,0,0
"5",661,0,652,0,0,0,0
"6",676,0,673,0,0,0,0
"7",0,0,1,0,0,0,0
"8",659,0,668,0,0,0,0
"9",688,0,677,0,0,0,0
"10",678,0,674,0,0,0,0
"11",673,0,694,0,0,0,0
"12",0,0,2,0,0,0,0
"13",659,0,649,0,0,0,0
"14",0,0,1,0,0,0,0
"15",654,0,629,0,0,0,0
"16",0,0,1,0,0,0,0
"17",674,0,643,0,0,0,0
"18",669,0,656,0,0,0,0
"19",1,0,1,0,0,0,0
"20",0,0,1,0,0,0,0
"21",673,0,669,0,0,0,0
"22",671,0,638,0,0,0,0
"23",0,0,1,0,0,0,0
"24",666,0,659,0,0,0,0
"25",673,0,680,0,0,0,0
"26",0,0,1,0,0,0,0
"27",673,0,681,0,0,0,0
"28",670,0,672,0,0,0,0
"29",669,0,683,0,0,0,0
"30",0,0,0,0,0,0,0
"31",672,0,680,0,0,0,0
"32",0,0,1,0,0,0,0
"33",666,0,627,0,0,0,0
"34",0,0,1,0,0,0,0
"35",683,0,664,0,0,0,0
"36",657,0,669,0,0,0,0
"37",0,0,1,0,0,0,0
"38",679,0,664,0,0,0,0
"39",0,0,0,0,0,0,0
"40",5,0,3,0,0,0,0
"41",682,0,700,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,0,0,0,0,0
"44",675,0,684,0,0,0,0
"45",0,0,1,0,0,0,0
"46",2,0,1,0,0,0,0
"47",0,0,1,0,0,0,0
"48",0,0,1,0,0,0,0
"49",661,0,685,0,0,0,0
"50",657,0,650,0,0,0,0
"51",671,0,675,0,0,0,0
"52",0,0,1,0,0,0,0
"53",669,0,664,0,0,0,0
"54",657,56,649,66,80,29,19
"55",679,0,627,0,0,0,0
"56",1,0,1,0,0,0,0
"57",649,0,655,0,0,0,0
"58",659,0,646,0,0,0,0
"59",0,0,1,0,0,0,0
"60",673,0,653,0,0,0,0
"61",0,0,1,0,0,0,0
"62",0,0,1,0,0,0,0
"63",670,0,651,0,0,0,0
"64",669,0,676,0,0,0,0
"65",692,0,692,0,0,0,0
"66",1,0,1,0,0,0,0
"67",671,50,663,57,57,17,19
"68",662,0,648,0,0,0,0
"69",673,0,685,0,0,0,0
"70",0,0,1,0,0,0,0
"71",0,0,1,0,0,0,0
"72",665,0,671,0,0,0,0
"73",664,0,668,0,0,0,0
"74",10,0,7,0,0,0,0
"75",661,0,643,0,0,0,0
"76",663,0,661,0,0,0,0
"77",0,0,2,0,0,0,0
"78",675,1,671,0,0,0,0
"79",673,0,641,0,0,0,0
"80",1,0,1,0,0,0,0
"81",658,0,667,0,0,0,0
"82",671,0,663,0,0,0,0
"83",0,0,1,0,0,0,0
"84",0,0,1,0,0,0,0
"85",694,0,679,0,0,0,0
"86",672,0,670,0,0,0,0
"87",0,0,1,0,0,0,0
"88",1,0,4,0,0,0,0
"89",665,0,669,0,0,0,0
"90",669,0,662,0,0,0,0
"91",676,0,671,0,0,0,0
"92",678,0,676,0,0,0,0
"93",0,0,1,0,0,0,0
"94",680,0,657,0,0,0,1
"95",683,0,688,0,0,0,0
"96",0,0,1,0,0,0,0
"97",672,0,664,0,0,0,0
"98",1,0,0,0,0,0,0
"99",673,0,688,0,0,0,0
"100",679,54,703,59,80,22,13
"101",680,0,653,0,0,0,0
"102",655,0,662,0,0,0,0
"103",679,0,653,0,0,0,0
"104",0,0,1,0,0,0,0
"105",683,0,648,0,0,0,0
"106",3,0,5,0,0,0,0
"107",677,0,676,0,0,0,0
"108",655,0,628,0,0,0,0
"109",670,0,664,0,0,0,0
"110",0,0,1,0,0,0,0
"111",2,0,1,0,0,0,0
"112",0,0,1,0,0,0,0
"113",0,0,1,0,0,0,0
"114",656,0,646,0,0,0,0
"115",663,51,668,58,62,12,18
"116",666,0,627,0,0,0,0
"117",0,0,1,0,0,0,0
"118",0,0,1,0,0,0,0
"119",0,0,1,0,0,0,0
"120",0,0,1,0,0,0,0
"121",0,0,1,0,0,0,0
"122",0,0,1,0,0,0,0
"123",0,0,1,0,0,0,0
"124",681,0,686,0,0,0,0
"125",692,0,670,0,0,0,0
"126",673,0,665,0,0,0,0
"127",0,0,1,0,0,0,0
"128",681,0,684,0,0,0,0
"129",675,0,679,0,0,0,0
"130",660,0,627,0,0,0,0
"131",665,46,655,56,68,12,15
"132",0,0,2,0,0,0,0
"133",662,0,645,0,0,0,0
