"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",84,213,27,16,26
"2",56,194,23,17,34
"3",50,177,27,18,27
"4",67,232,31,16,28
"5",814,941,125,44,75
"6",63,190,27,10,19
"7",51,189,25,21,31
"8",78,195,26,18,32
"9",56,180,23,17,24
"10",813,941,125,44,75
"11",813,940,125,44,75
"12",74,210,30,13,29
"13",66,203,29,18,23
"14",56,197,33,14,24
"15",63,171,27,14,32
"16",71,203,22,13,28
"17",72,226,28,17,30
"18",53,192,23,15,28
"19",814,941,125,44,75
"20",48,170,29,21,23
"21",814,941,125,44,75
"22",75,202,28,13,31
"23",61,246,38,12,33
"24",814,941,125,44,75
"25",54,192,28,10,25
"26",813,940,125,44,75
"27",65,201,31,16,24
"28",60,196,37,17,25
"29",64,206,28,15,26
"30",814,941,125,44,75
"31",814,941,125,44,75
"32",814,941,125,44,75
"33",64,181,33,14,39
"34",813,941,125,44,75
"35",814,941,125,44,75
"36",814,941,125,44,75
"37",814,941,125,44,75
"38",70,196,19,14,29
"39",814,941,125,44,75
"40",814,941,125,44,75
"41",71,185,26,11,36
"42",83,231,32,13,25
"43",814,941,125,44,75
"44",814,941,125,44,75
"45",53,195,30,18,22
"46",56,167,29,14,29
"47",48,179,31,16,26
"48",53,188,24,18,26
"49",52,167,26,13,25
"50",814,941,125,44,75
"51",814,941,125,44,75
"52",813,941,124,44,75
"53",49,191,28,5,24
"54",70,199,27,19,35
"55",51,183,34,16,27
"56",814,941,125,44,75
"57",76,207,26,19,25
"58",814,941,125,44,75
"59",44,167,29,10,26
"60",814,941,125,44,75
"61",42,191,34,16,27
"62",54,238,34,15,23
"63",91,227,32,14,29
"64",814,941,125,44,75
"65",814,941,125,44,75
"66",53,194,30,21,23
"67",74,202,34,16,34
"68",69,210,26,16,21
"69",49,183,23,11,30
"70",62,219,31,14,31
"71",77,202,35,17,37
"72",814,941,125,44,75
"73",57,214,26,16,26
"74",80,225,30,18,28
"75",814,941,125,44,75
"76",808,936,124,44,74
"77",69,185,14,17,25
"78",814,941,125,44,75
"79",813,939,125,44,75
"80",68,212,26,14,28
"81",69,205,35,21,32
"82",814,941,125,44,75
"83",62,188,14,13,24
"84",88,199,38,15,27
"85",56,181,28,20,30
"86",52,171,29,15,25
"87",814,941,125,44,75
"88",814,941,125,44,75
"89",814,941,125,44,75
"90",57,191,40,22,33
"91",57,170,26,20,25
"92",53,158,20,18,22
"93",51,172,20,11,34
"94",814,941,125,44,75
"95",812,939,125,44,75
"96",814,941,125,44,75
"97",814,941,125,44,75
"98",74,199,15,13,28
"99",75,201,31,15,20
"100",69,206,31,13,24
"101",52,202,20,15,23
"102",55,201,28,20,17
"103",46,172,22,18,25
"104",814,941,125,44,75
"105",69,219,35,18,22
"106",53,177,36,13,29
"107",72,203,32,19,32
"108",61,186,34,17,15
"109",61,196,17,19,23
"110",814,941,125,44,75
"111",71,228,30,18,25
"112",68,190,21,18,33
"113",61,215,27,15,31
"114",69,223,15,17,33
"115",52,219,25,18,25
"116",76,221,30,14,27
"117",62,184,34,16,30
"118",64,231,31,25,29
"119",53,180,27,15,35
"120",814,941,125,44,75
"121",814,941,125,44,75
"122",66,222,36,20,28
"123",65,206,24,12,25
"124",47,175,28,8,26
"125",814,941,125,44,75
"126",54,192,23,19,28
"127",814,940,125,44,75
"128",814,941,125,44,75
"129",65,189,27,10,26
"130",82,221,32,19,35
"131",80,170,28,15,34
"132",814,941,125,44,75
"133",54,202,25,16,32
"134",49,161,16,14,29
"135",812,941,125,44,75
"136",45,165,20,13,36
"137",814,941,125,44,75
"138",814,941,125,44,75
"139",814,941,125,44,75
"140",57,214,29,22,23
"141",58,181,24,22,30
"142",814,941,125,44,75
"143",64,205,27,8,28
"144",69,194,27,14,28
"145",40,189,24,9,24
"146",58,192,26,18,29
"147",51,212,19,16,27
"148",62,185,30,16,23
"149",56,228,30,20,28
"150",814,941,125,44,75
"151",813,941,125,44,75
"152",71,192,30,11,34
"153",58,192,29,18,28
"154",813,941,125,44,75
"155",812,941,125,44,75
"156",55,189,24,11,21
"157",814,941,125,44,75
"158",55,180,20,14,24
"159",814,941,125,44,75
"160",56,194,28,16,22
"161",814,941,125,44,75
"162",60,240,34,16,28
"163",69,190,21,17,21
"164",812,940,125,44,75
"165",813,941,125,44,75
"166",813,941,125,44,75
"167",70,206,28,18,37
"168",42,138,21,11,15
"169",814,941,125,44,75
"170",813,941,125,44,75
"171",56,186,28,10,27
"172",57,170,23,12,13
"173",45,177,24,15,30
"174",45,194,26,12,28
"175",814,941,125,44,75
"176",65,210,22,21,25
"177",60,193,24,19,27
"178",64,209,22,18,27
"179",51,196,25,14,24
"180",70,202,37,14,33
"181",814,941,125,44,75
"182",813,941,125,44,75
"183",81,244,32,17,22
"184",811,941,125,44,75
"185",814,941,125,44,75
"186",77,231,33,17,22
"187",66,194,26,15,31
"188",62,174,31,19,25
"189",812,941,125,44,75
"190",68,183,23,22,27
"191",70,191,40,18,16
"192",68,225,32,23,24
"193",68,192,25,17,24
"194",814,941,125,44,75
"195",56,179,20,16,31
"196",76,212,16,16,25
"197",814,941,125,44,75
"198",814,941,125,44,75
"199",49,170,24,14,29
"200",71,224,37,13,28
"201",814,941,125,44,75
