"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",814,938,125,44,75
"2",814,941,125,44,75
"3",814,941,125,44,75
"4",814,941,125,44,75
"5",814,941,125,44,75
"6",541,706,98,35,64
"7",789,921,122,44,74
"8",804,929,125,44,75
"9",814,941,125,44,75
"10",814,941,125,44,75
"11",813,941,125,44,75
"12",814,941,125,44,75
"13",814,941,125,44,75
"14",814,941,125,44,75
"15",543,709,95,35,63
"16",814,941,125,44,75
"17",813,939,125,44,75
"18",814,941,125,44,75
"19",814,941,125,44,75
"20",811,935,125,44,75
"21",518,677,103,39,62
"22",814,941,125,44,75
"23",814,941,125,44,75
"24",814,941,125,44,75
"25",814,941,125,44,75
"26",814,941,124,44,75
"27",814,941,125,44,75
"28",814,941,125,44,75
"29",814,941,125,44,75
"30",618,799,109,42,72
"31",813,939,125,44,75
"32",814,941,125,44,75
"33",814,941,125,44,75
"34",544,739,96,36,64
"35",812,941,125,44,75
"36",814,941,125,44,75
"37",807,935,124,44,75
"38",814,941,125,44,75
"39",814,941,125,44,75
"40",812,941,125,44,75
"41",742,878,116,43,71
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",810,937,125,44,75
"45",814,941,125,44,75
"46",814,940,125,44,75
"47",814,941,125,44,75
"48",814,941,125,44,75
"49",814,941,125,44,75
"50",814,941,125,44,75
"51",593,759,105,39,68
"52",814,941,125,44,75
"53",813,938,125,44,75
"54",814,941,125,44,75
"55",814,941,125,44,75
"56",811,939,125,44,75
"57",814,941,125,44,75
"58",814,941,125,44,75
"59",810,940,125,44,75
"60",812,940,125,44,75
"61",814,941,125,44,75
"62",813,941,125,44,75
"63",813,941,124,44,75
"64",814,941,125,44,75
"65",814,941,125,44,75
"66",814,941,125,44,75
"67",814,941,125,44,75
"68",814,941,125,44,75
"69",814,941,125,44,75
"70",814,941,125,44,75
"71",814,941,125,44,75
"72",814,941,125,44,75
"73",796,910,122,43,74
"74",814,941,125,44,75
"75",813,941,125,44,75
"76",814,941,125,44,75
"77",812,940,125,43,75
"78",813,941,125,44,75
"79",814,941,125,44,75
"80",814,941,125,44,75
"81",813,941,125,44,75
"82",814,941,125,44,75
"83",814,941,125,44,75
"84",812,940,125,44,75
"85",814,941,125,44,75
"86",668,846,110,44,70
"87",786,910,120,43,73
"88",814,941,125,44,75
"89",814,940,125,44,74
"90",814,941,125,44,75
"91",814,941,125,44,75
"92",814,941,125,44,75
"93",814,941,125,44,75
"94",814,941,125,44,75
"95",808,937,125,44,75
"96",801,933,123,43,74
"97",515,673,91,36,60
"98",814,941,125,44,75
"99",812,941,125,44,75
"100",814,941,125,44,75
"101",814,941,125,44,75
"102",808,935,125,44,75
"103",814,941,125,44,75
"104",813,940,125,44,75
"105",766,908,117,44,73
"106",814,940,125,44,75
"107",807,936,125,44,75
"108",644,818,108,38,70
"109",754,882,120,43,73
"110",814,941,125,44,75
"111",814,941,125,44,75
"112",814,941,125,44,75
"113",806,933,125,44,73
"114",814,940,125,44,75
"115",814,940,125,44,75
"116",814,941,125,44,75
"117",814,941,125,44,75
"118",814,941,125,44,75
"119",793,932,125,43,75
"120",814,941,125,44,75
"121",814,940,125,44,75
"122",814,941,125,44,75
"123",809,939,125,44,75
"124",814,941,125,44,75
"125",814,941,124,44,75
"126",810,935,125,44,75
"127",814,941,125,44,75
"128",809,939,125,44,75
"129",814,941,125,44,75
"130",814,941,124,44,75
"131",813,939,125,44,75
"132",814,940,125,44,75
"133",780,912,123,44,73
"134",814,941,125,44,75
"135",814,941,125,44,75
"136",814,940,125,44,75
"137",814,941,125,44,75
"138",814,940,125,44,75
"139",814,940,125,44,75
"140",814,941,125,44,75
"141",813,939,125,44,74
"142",791,929,123,44,75
"143",814,941,125,44,75
"144",814,941,125,44,75
"145",814,941,125,44,75
"146",801,934,125,44,74
"147",814,941,125,44,75
"148",814,941,125,44,75
"149",814,940,125,44,75
"150",813,940,125,44,75
"151",814,941,125,44,75
"152",814,941,125,44,75
"153",710,857,117,43,72
"154",814,941,125,44,75
"155",812,939,125,44,75
"156",814,941,125,44,75
"157",814,941,124,44,75
"158",814,941,125,44,75
"159",513,711,102,40,65
"160",813,941,125,44,75
"161",665,831,113,43,69
"162",802,924,125,44,75
"163",814,941,124,44,75
"164",811,933,125,44,75
"165",813,939,125,44,75
"166",814,941,125,44,75
"167",799,935,124,44,74
"168",803,938,123,44,75
"169",814,941,125,44,75
"170",813,941,125,44,75
"171",814,940,125,44,75
"172",770,913,124,44,74
"173",721,879,118,43,74
"174",814,941,125,44,75
"175",812,938,125,44,74
"176",814,940,125,44,75
"177",814,941,125,44,75
"178",814,941,125,44,75
"179",814,939,125,44,75
"180",814,941,125,44,75
"181",811,940,125,44,75
"182",702,864,113,40,68
"183",811,937,123,44,75
"184",814,941,125,44,75
"185",806,937,125,44,75
"186",814,941,125,44,75
"187",812,939,124,44,75
"188",814,941,125,44,75
"189",813,941,125,44,75
"190",805,932,125,44,74
"191",795,936,122,44,75
"192",814,941,125,44,75
"193",812,938,124,44,75
"194",814,941,125,44,75
"195",686,839,105,42,69
"196",814,941,125,44,75
"197",814,941,124,44,75
"198",814,941,125,44,75
"199",671,838,106,40,69
"200",812,934,123,44,75
"201",813,941,125,44,75
"202",814,941,125,44,75
"203",814,940,125,44,75
"204",814,941,125,44,75
"205",814,941,125,44,75
"206",813,940,124,44,74
"207",814,941,125,44,75
"208",814,940,125,44,75
"209",814,941,125,44,75
"210",812,940,125,44,75
"211",812,940,125,44,75
"212",813,939,125,44,75
"213",803,935,125,44,75
"214",546,729,96,39,67
"215",661,852,112,43,68
"216",814,941,125,44,75
"217",814,941,125,44,75
"218",814,941,125,44,75
"219",444,637,87,36,61
"220",814,941,125,44,75
"221",814,941,125,44,75
"222",814,941,125,44,75
"223",814,940,125,44,75
"224",814,941,125,44,75
"225",814,941,125,44,75
"226",814,941,125,44,75
"227",800,925,121,44,75
"228",791,921,125,44,74
"229",814,941,125,44,75
"230",814,941,125,44,75
"231",814,940,125,44,75
"232",714,870,113,40,69
"233",814,941,125,44,75
"234",814,940,125,44,75
"235",814,941,125,44,75
"236",814,941,125,44,75
"237",814,941,125,44,75
"238",814,940,125,44,75
"239",814,941,125,44,75
"240",802,929,125,43,74
"241",814,941,125,44,75
"242",797,932,123,42,73
"243",814,941,125,44,75
"244",813,941,125,44,75
"245",813,941,125,44,75
"246",814,941,125,44,75
"247",814,941,125,44,75
"248",814,940,125,44,75
"249",814,940,125,44,75
"250",805,935,121,44,75
"251",814,941,125,44,75
"252",803,935,124,44,74
"253",812,940,125,44,75
"254",812,940,125,44,75
"255",814,941,125,44,75
"256",814,941,125,44,75
"257",814,940,124,44,75
"258",813,940,125,44,75
"259",814,941,125,44,75
"260",814,941,125,44,75
"261",812,941,125,44,75
"262",813,938,125,44,75
"263",632,811,111,40,67
"264",811,938,125,44,75
"265",814,941,125,44,75
"266",809,940,125,44,75
"267",814,941,125,44,75
"268",814,941,125,44,75
"269",814,941,125,44,75
"270",812,937,123,44,75
"271",796,915,125,44,73
"272",814,941,125,44,75
"273",463,653,87,32,57
"274",808,940,125,44,75
"275",814,941,125,44,75
"276",796,924,123,44,75
"277",813,941,125,44,75
"278",814,941,125,44,75
"279",814,940,125,44,75
"280",811,940,125,44,75
"281",814,941,125,44,75
"282",814,939,125,44,75
"283",814,941,125,44,75
"284",813,940,125,44,75
"285",814,941,125,43,75
"286",814,941,125,44,75
"287",804,934,124,43,75
"288",814,941,125,44,75
"289",814,941,125,44,74
"290",814,941,125,44,75
"291",632,808,105,41,70
"292",814,941,125,44,75
"293",814,941,125,44,75
"294",813,941,124,44,75
"295",814,941,125,44,75
"296",814,941,125,44,75
"297",617,780,100,39,65
"298",814,941,125,44,75
"299",814,940,125,44,75
"300",810,941,125,44,75
"301",814,941,125,44,75
"302",814,941,125,44,75
"303",811,938,125,44,75
"304",813,940,125,44,75
"305",810,941,125,44,75
"306",814,941,125,44,75
"307",814,941,125,44,75
"308",812,941,125,44,75
"309",771,915,122,41,75
"310",806,938,123,44,75
"311",814,941,125,44,75
"312",814,941,125,44,75
"313",814,941,125,44,75
"314",814,941,125,44,75
"315",814,941,125,44,75
"316",814,941,125,44,75
"317",813,937,124,44,75
"318",814,941,125,44,75
"319",813,941,125,44,75
"320",814,941,125,44,75
"321",814,941,125,44,75
"322",814,938,125,44,75
"323",814,941,125,44,75
"324",623,813,112,41,64
"325",814,941,125,44,75
"326",814,941,125,44,75
"327",802,932,123,44,75
"328",814,941,125,44,75
"329",312,556,80,29,53
"330",814,941,125,44,75
"331",814,941,125,44,75
"332",800,934,124,44,75
"333",814,941,125,44,75
"334",808,934,125,44,75
"335",814,941,125,44,75
"336",814,941,125,44,75
"337",814,941,125,44,75
"338",814,941,125,44,75
"339",814,941,125,44,75
"340",814,941,125,44,75
"341",814,941,125,44,75
"342",814,941,125,44,75
"343",814,941,125,44,75
"344",813,940,125,44,75
"345",813,941,125,44,75
"346",814,941,125,44,75
"347",812,941,124,44,75
"348",759,901,118,44,73
"349",814,941,125,44,75
"350",643,832,109,40,66
"351",561,773,99,39,65
"352",814,940,125,44,75
"353",814,941,125,44,75
"354",814,941,125,44,75
"355",813,941,125,44,75
"356",812,941,124,44,75
"357",814,940,125,44,75
"358",814,940,125,44,75
"359",799,925,125,43,75
"360",776,926,124,44,74
"361",814,939,125,44,75
"362",814,941,125,44,75
"363",813,941,125,44,75
"364",814,941,125,44,75
"365",814,941,125,44,75
"366",814,941,125,44,75
