"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",10,68,5,5,9
"2",8,61,5,6,9
"3",814,940,125,44,75
"4",9,34,10,6,9
"5",4,52,6,6,9
"6",4,49,4,12,10
"7",6,47,5,9,11
"8",814,941,125,44,75
"9",7,60,6,3,12
"10",814,941,125,44,75
"11",812,941,125,44,74
"12",5,46,8,6,5
"13",5,44,8,12,10
"14",10,74,8,6,10
"15",7,45,6,3,11
"16",814,941,125,44,75
"17",814,941,125,44,75
"18",814,941,125,44,75
"19",12,66,3,12,13
"20",3,67,5,8,12
"21",4,54,4,2,9
"22",814,941,125,44,75
"23",6,55,7,10,15
"24",811,941,125,43,75
"25",8,56,3,9,14
"26",8,55,9,6,13
"27",814,941,125,44,75
"28",812,941,125,44,75
"29",5,52,3,7,10
"30",809,938,125,44,75
"31",814,941,125,44,75
"32",4,51,10,3,13
"33",814,940,125,44,75
"34",5,51,8,8,12
"35",8,50,8,5,6
"36",6,49,5,7,16
"37",814,941,125,44,75
"38",2,39,8,8,10
"39",6,33,1,1,13
"40",814,941,125,44,75
"41",5,53,9,3,8
"42",9,52,11,11,13
"43",814,941,125,44,75
"44",6,42,7,6,11
"45",6,55,5,6,10
"46",7,54,9,8,10
"47",9,52,9,5,13
"48",814,941,125,44,75
"49",810,941,125,44,75
"50",813,941,125,44,75
"51",8,52,2,7,15
"52",2,46,5,2,8
"53",4,42,2,9,3
"54",814,941,125,44,75
"55",7,57,3,6,10
"56",814,941,125,44,75
"57",6,40,9,8,10
"58",9,47,11,6,15
"59",811,939,125,44,75
"60",814,941,125,44,75
"61",814,941,125,44,75
"62",814,941,125,44,75
"63",814,941,125,44,75
"64",6,41,3,3,12
"65",7,40,1,6,13
"66",5,42,4,4,15
"67",7,57,3,7,13
"68",813,941,125,44,75
"69",10,53,2,6,15
"70",814,941,125,44,75
"71",4,40,2,6,12
"72",6,48,8,5,7
"73",814,941,125,44,75
"74",814,940,125,44,74
"75",814,941,125,44,75
"76",814,941,125,44,75
"77",814,941,125,44,75
"78",814,941,125,44,75
"79",5,49,10,6,7
"80",5,46,6,8,7
"81",7,55,7,6,15
"82",814,941,125,44,75
"83",6,36,5,7,13
"84",8,50,8,5,9
"85",814,941,125,44,75
"86",4,39,5,6,9
"87",6,58,2,4,14
"88",812,940,125,44,75
"89",814,941,125,44,75
"90",6,43,6,12,13
"91",814,941,125,44,75
"92",5,54,8,6,12
"93",4,45,2,7,7
"94",9,59,5,6,10
"95",814,941,125,44,75
"96",6,49,7,6,7
"97",5,58,3,5,6
"98",6,47,5,6,14
"99",814,941,125,44,75
"100",7,52,9,6,8
"101",9,49,7,7,10
"102",4,35,6,5,14
"103",814,941,125,44,75
"104",2,40,5,7,13
"105",11,56,5,4,9
"106",814,941,125,44,75
"107",814,941,125,44,75
"108",6,32,4,5,10
"109",4,40,6,5,12
"110",10,61,8,14,17
"111",814,941,125,44,75
"112",10,49,5,6,4
"113",814,941,125,44,75
"114",8,52,8,5,10
"115",4,49,4,3,11
"116",814,941,125,44,75
"117",9,47,4,11,14
"118",814,941,125,44,75
"119",3,63,3,8,9
"120",7,43,3,3,8
"121",812,941,125,44,75
"122",7,42,5,7,11
"123",814,941,125,44,75
"124",814,941,125,44,75
"125",5,33,5,6,11
"126",813,940,125,44,75
"127",814,941,125,44,75
"128",7,51,9,3,10
"129",4,43,8,4,8
"130",814,941,125,44,75
"131",6,33,5,3,10
"132",814,941,125,44,75
"133",814,941,125,44,75
"134",812,940,125,44,75
"135",814,941,125,44,75
"136",2,39,5,7,9
"137",814,941,125,44,75
"138",4,46,5,10,11
"139",4,35,8,6,12
"140",7,50,3,2,16
"141",812,940,124,44,75
"142",814,941,125,44,75
"143",814,941,125,44,75
"144",8,38,11,4,14
"145",813,941,125,44,75
"146",814,941,125,44,75
"147",4,47,7,8,8
"148",8,35,3,10,10
"149",7,48,3,6,8
"150",9,49,5,6,15
"151",809,934,125,43,74
"152",3,34,3,3,14
"153",814,941,125,44,75
"154",814,941,124,44,75
"155",5,48,5,12,9
"156",813,941,125,44,75
"157",6,59,4,5,10
"158",814,941,125,44,75
"159",8,47,8,7,7
"160",10,65,10,3,16
"161",10,66,6,5,14
"162",813,940,125,44,75
"163",12,69,12,6,9
"164",5,42,9,8,9
"165",6,59,6,1,7
