"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",96,126,99,129,129,131,131
"2",315,361,3,358,358,354,354
"3",141,261,145,264,264,264,264
"4",143,229,147,228,228,224,224
"5",70,93,72,96,96,98,98
"6",170,220,174,217,217,214,214
"7",127,197,130,195,195,191,191
"8",161,208,164,206,206,203,203
"9",20,64,4,60,60,56,56
"10",87,116,90,118,118,120,120
"11",201,259,206,256,256,252,252
"12",83,112,87,115,115,117,117
"13",281,328,285,325,325,322,322
"14",9,14,3,12,12,10,10
"15",158,207,162,205,205,202,202
"16",121,208,125,207,207,205,205
"17",216,275,220,272,272,268,268
"18",166,219,169,217,217,213,213
"19",103,132,106,135,135,136,136
"20",88,116,91,120,120,122,122
"21",131,178,134,176,176,173,173
"22",295,345,300,342,342,338,338
"23",196,234,199,232,232,229,229
"24",257,294,4,292,292,289,289
"25",213,262,3,259,259,255,255
"26",13,25,4,21,21,18,18
"27",71,98,74,101,101,103,103
"28",356,366,361,366,366,366,366
"29",180,251,184,248,248,244,244
"30",245,283,248,280,280,278,278
"31",102,133,106,136,136,139,139
"32",19,36,3,31,31,27,27
"33",51,73,53,76,76,77,77
"34",122,219,125,220,220,219,219
"35",24,93,3,90,90,86,86
"36",20,45,4,40,40,36,36
"37",11,18,3,16,16,14,14
"38",188,232,191,229,229,227,227
"39",14,27,2,23,23,20,20
"40",96,129,99,132,132,134,134
"41",133,281,137,286,286,288,288
"42",13,63,3,60,60,57,57
"43",115,166,118,164,164,161,161
"44",244,286,248,283,283,280,280
"45",93,122,96,125,125,127,127
"46",67,94,69,97,97,99,99
"47",180,222,184,219,219,217,217
"48",309,356,314,353,353,350,350
"49",290,337,294,334,334,331,331
"50",19,30,2,26,26,23,23
"51",142,211,146,209,209,205,205
"52",159,197,165,198,198,198,198
"53",102,135,106,138,138,140,140
"54",17,45,4,42,42,38,38
"55",145,193,148,191,191,188,188
"56",243,288,247,286,286,283,283
"57",186,233,190,231,231,228,228
"58",64,87,66,90,90,92,92
"59",175,247,179,243,243,239,239
"60",13,36,3,32,32,28,28
"61",19,48,4,44,44,39,39
"62",127,161,131,165,165,166,166
"63",189,248,193,245,245,242,242
"64",129,228,132,229,229,227,227
"65",19,47,4,43,43,38,38
"66",182,230,186,228,228,225,225
"67",87,114,90,116,116,118,118
