"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",194,376,48,19,39
"2",814,941,125,44,75
"3",210,398,56,24,43
"4",812,938,125,44,75
"5",169,388,49,19,42
"6",814,941,125,44,75
"7",189,368,41,20,44
"8",814,941,125,44,75
"9",223,445,49,26,41
"10",814,940,125,44,75
"11",249,401,57,20,46
"12",204,383,55,26,43
"13",202,401,53,28,52
"14",227,426,55,31,46
"15",814,941,125,44,75
"16",197,439,54,26,47
"17",210,396,54,24,46
"18",269,461,65,24,42
"19",186,345,38,24,44
"20",814,941,125,44,75
"21",814,941,125,44,75
"22",139,314,54,21,34
"23",809,940,125,44,74
"24",196,439,52,26,40
"25",813,940,125,44,75
"26",814,941,125,44,75
"27",207,383,49,22,43
"28",197,442,51,25,46
"29",236,416,62,34,44
"30",157,348,48,23,42
"31",814,941,125,44,75
"32",814,941,124,44,75
"33",813,940,125,44,75
"34",196,406,45,26,47
"35",177,397,48,21,48
"36",175,372,44,25,41
"37",814,941,125,44,75
"38",811,941,125,44,75
"39",174,385,54,20,34
"40",180,376,47,23,41
"41",812,941,125,44,75
"42",173,373,47,25,42
"43",814,941,125,44,75
"44",183,390,54,24,52
"45",800,933,124,44,75
"46",814,941,125,44,75
"47",814,941,125,44,75
"48",226,424,61,27,52
"49",814,941,125,44,75
"50",814,941,125,44,75
"51",814,941,125,44,75
"52",185,377,52,22,36
"53",174,398,47,20,39
"54",219,419,53,28,46
"55",162,340,46,20,42
"56",196,366,43,33,48
"57",170,355,54,22,43
"58",814,941,125,44,75
"59",814,941,125,44,75
"60",814,941,125,44,75
"61",166,372,54,26,46
"62",814,941,125,44,75
"63",813,940,125,44,75
"64",188,390,55,22,40
"65",180,398,46,25,43
"66",814,941,125,44,75
"67",814,940,125,44,75
"68",812,941,125,44,75
"69",198,445,57,22,40
"70",228,406,55,22,41
"71",814,941,125,44,75
"72",813,941,125,44,75
"73",248,501,56,32,50
"74",814,941,125,44,75
"75",811,937,125,44,75
"76",221,423,47,24,44
"77",185,371,55,25,36
"78",202,420,57,21,42
"79",194,342,50,24,38
"80",814,941,125,44,75
"81",810,938,124,44,74
"82",814,941,125,44,75
"83",813,937,125,43,75
"84",171,324,41,26,35
"85",194,366,63,26,35
"86",202,402,62,26,45
"87",155,362,42,25,41
"88",814,940,125,44,75
"89",813,941,125,44,75
"90",814,941,125,44,75
"91",814,941,124,44,75
"92",183,378,57,21,44
"93",814,941,125,44,75
"94",161,399,54,21,39
"95",223,432,65,26,47
"96",176,392,50,24,40
"97",804,936,125,44,75
"98",224,472,63,29,50
"99",192,418,52,21,49
"100",814,941,125,44,75
"101",187,411,55,23,34
"102",230,411,44,26,42
"103",812,941,125,44,74
"104",182,406,59,23,32
"105",814,941,125,44,75
"106",814,941,125,44,75
"107",814,941,125,44,75
"108",193,384,59,25,43
"109",814,940,125,44,75
"110",207,417,62,27,48
"111",814,941,125,44,75
"112",812,941,125,44,75
"113",814,941,125,44,75
"114",814,941,125,44,75
"115",814,941,125,44,75
"116",192,408,59,24,45
"117",205,409,53,33,37
"118",222,417,57,29,48
"119",814,941,125,44,75
"120",232,436,54,30,45
"121",195,362,50,25,40
"122",814,941,125,44,75
"123",814,941,125,44,75
"124",230,424,64,26,47
"125",193,410,51,21,44
"126",814,941,125,44,75
"127",806,935,124,44,75
"128",242,444,54,23,53
"129",155,363,50,19,38
"130",814,941,125,44,75
"131",191,380,51,19,44
"132",812,941,125,44,75
"133",810,935,124,44,75
"134",196,391,54,28,43
"135",814,941,125,44,75
"136",165,383,47,28,43
"137",163,357,49,21,35
"138",814,941,125,44,75
"139",180,386,49,21,45
"140",814,941,125,44,75
"141",814,941,125,44,75
"142",189,414,48,24,49
"143",215,440,62,32,51
"144",814,939,125,44,75
"145",246,453,64,28,48
"146",171,354,48,22,38
"147",814,941,125,44,75
"148",186,427,50,22,38
"149",208,381,55,26,40
"150",813,941,125,44,75
"151",805,933,125,44,75
"152",814,941,125,44,75
"153",209,431,55,29,52
"154",814,941,125,44,75
"155",208,401,64,22,45
"156",224,414,49,18,44
"157",813,941,125,44,75
"158",168,375,51,27,40
"159",176,345,48,20,39
"160",814,939,125,44,75
"161",248,426,50,25,47
"162",202,378,56,25,44
"163",814,940,125,44,75
"164",811,940,125,44,75
"165",213,414,52,23,48
"166",207,411,49,23,35
"167",814,940,125,44,75
"168",814,940,125,44,75
"169",812,938,125,44,75
"170",165,363,49,25,37
"171",814,941,125,44,75
"172",191,381,55,25,53
"173",813,941,125,44,75
"174",191,380,51,23,43
"175",204,398,60,27,43
"176",814,941,125,44,75
"177",814,941,125,44,75
"178",811,941,125,44,75
"179",238,445,72,21,40
"180",204,420,59,25,44
"181",803,935,124,43,75
"182",814,941,125,44,75
"183",197,419,51,25,37
"184",206,432,53,28,43
"185",814,941,125,44,75
"186",808,940,124,44,74
"187",162,348,41,26,30
"188",812,939,125,44,75
"189",250,481,66,31,53
"190",814,940,125,44,75
"191",211,387,60,27,32
"192",814,941,125,44,75
"193",194,380,63,24,38
"194",813,941,125,44,75
"195",206,395,62,28,45
"196",814,939,125,44,75
"197",159,386,48,20,38
"198",159,379,48,25,36
"199",814,941,125,44,75
"200",258,435,66,25,48
