"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",5,0,46,5,11,9,20
"2",4,62,33,94,124,44,75
"3",1,0,53,5,7,7,11
"4",7,0,51,3,11,4,14
"5",752,62,847,94,125,44,75
"6",3,2,44,7,13,12,17
"7",7,62,50,94,124,44,75
"8",2,1,35,9,14,13,13
"9",3,0,31,1,2,7,3
"10",3,0,33,7,9,6,11
"11",3,0,36,3,4,4,14
"12",2,1,40,2,7,3,9
"13",6,1,50,5,5,6,12
"14",5,1,48,6,8,6,9
"15",2,0,25,7,7,5,10
"16",7,0,44,6,13,3,14
"17",10,0,43,4,6,4,8
"18",3,1,23,8,9,13,12
"19",7,0,45,5,11,6,7
"20",6,0,33,4,9,5,10
"21",9,1,41,12,19,8,19
"22",3,3,37,6,10,8,12
"23",3,0,34,3,6,4,11
"24",1,0,32,5,6,6,9
"25",752,62,847,94,125,44,75
"26",752,62,847,94,125,44,75
"27",7,0,33,8,7,3,13
"28",5,1,24,5,8,9,6
"29",5,0,44,4,6,4,7
"30",3,2,25,2,9,10,5
"31",4,62,31,94,125,44,75
"32",6,1,57,5,6,3,9
"33",8,2,50,9,15,4,18
"34",6,2,46,4,6,3,12
"35",6,0,37,11,8,8,11
"36",752,62,847,94,125,44,75
"37",5,1,37,7,5,7,18
"38",5,2,34,5,6,4,15
"39",1,0,42,3,5,3,12
"40",2,1,43,10,5,5,10
"41",2,0,47,5,5,7,11
"42",0,0,42,3,8,4,12
"43",752,62,847,94,125,44,75
"44",752,62,847,94,125,44,75
"45",2,0,34,9,12,11,17
"46",2,62,27,94,125,44,75
"47",752,62,846,94,125,44,75
"48",8,0,37,5,7,11,14
"49",752,62,847,94,125,44,75
"50",3,0,37,3,5,4,12
"51",4,62,40,94,125,44,75
"52",2,1,56,6,4,3,10
"53",5,0,45,4,9,4,11
"54",5,0,55,9,5,5,10
"55",6,1,42,11,4,5,11
"56",4,0,38,2,7,5,7
"57",5,0,41,4,2,4,11
"58",7,1,25,5,11,13,14
"59",4,1,41,5,7,5,11
"60",7,1,49,11,6,9,13
"61",5,1,42,7,7,6,10
"62",752,62,847,94,125,44,75
"63",6,0,38,7,9,6,15
"64",2,0,24,4,15,12,14
"65",3,1,32,6,4,7,17
"66",4,62,36,94,125,44,75
"67",2,0,37,9,5,3,10
"68",752,62,847,94,125,44,75
"69",7,2,45,7,8,7,11
"70",8,1,42,3,12,5,7
"71",752,62,847,94,125,44,75
"72",2,0,30,6,9,6,10
"73",1,62,31,94,125,44,75
"74",5,0,47,5,9,5,9
"75",750,62,847,94,125,44,75
"76",5,0,30,5,6,7,15
"77",5,62,46,94,125,44,75
"78",3,1,36,3,5,7,11
"79",2,0,47,3,9,7,10
"80",5,2,28,7,10,10,18
"81",1,0,28,3,4,3,9
"82",5,1,44,4,5,8,12
"83",4,0,28,8,10,8,16
"84",4,62,43,94,125,44,75
"85",3,62,43,94,125,44,75
"86",5,0,46,8,4,7,10
"87",752,62,847,94,125,44,75
"88",4,0,34,10,7,5,11
"89",3,0,42,4,8,7,7
