"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",105,109,109,111,111
"2",38,1,39,40,40
"3",162,166,166,168,168
"4",166,170,170,172,172
"5",74,77,77,78,78
"6",209,213,213,214,214
"7",148,151,151,153,153
"8",198,201,201,203,203
"9",15,1,15,15,15
"10",95,98,98,100,100
"11",251,255,255,257,257
"12",89,92,92,94,94
"13",323,1,327,329,329
"14",7,1,7,7,7
"15",195,198,198,200,200
"16",140,144,144,146,146
"17",268,272,272,275,275
"18",203,207,207,209,209
"19",117,120,120,122,122
"20",96,99,99,101,101
"21",157,160,160,162,162
"22",348,1,352,354,354
"23",250,1,253,254,254
"24",18,1,18,18,18
"25",24,1,24,24,24
"26",10,1,10,10,10
"27",75,77,77,79,79
"28",366,1,366,366,366
"29",215,219,219,222,222
"30",237,1,241,242,242
"31",112,115,115,117,117
"32",17,1,17,17,17
"33",53,55,55,57,57
"34",141,145,145,147,147
"35",18,1,18,18,18
"36",17,1,17,17,17
"37",10,1,10,10,10
"38",238,241,241,243,243
"39",14,1,14,14,14
"40",103,106,106,109,109
"41",152,156,156,158,158
"42",8,1,8,8,8
"43",136,139,139,141,141
"44",289,1,293,294,294
"45",103,106,106,108,108
"46",70,72,72,74,74
"47",231,234,234,236,236
"48",265,1,270,272,272
"49",319,1,323,325,325
"50",18,1,18,18,18
"51",169,173,173,175,175
"52",181,187,187,190,190
"53",111,114,114,117,117
"54",14,1,14,14,14
"55",177,181,181,182,182
"56",307,1,311,313,313
"57",233,237,237,239,239
"58",68,70,70,72,72
"59",210,214,214,216,216
"60",11,1,11,11,11
"61",17,1,17,17,17
"62",144,148,148,150,150
"63",231,235,235,237,237
"64",149,153,153,155,155
"65",16,1,16,16,16
"66",229,232,232,234,234
"67",95,98,98,99,99
"68",103,106,106,108,108
"69",109,112,112,113,113
"70",271,275,275,277,277
"71",206,210,210,212,212
"72",159,1,163,165,165
"73",315,1,319,321,321
"74",136,139,139,141,141
"75",15,1,15,15,15
"76",174,179,179,181,181
"77",92,94,94,96,96
"78",154,157,157,159,159
"79",11,1,11,11,11
"80",99,102,102,104,104
"81",102,105,105,107,107
"82",81,84,84,85,85
"83",223,227,227,229,229
"84",107,111,111,113,113
"85",125,129,129,131,131
"86",13,1,13,13,13
"87",237,241,241,243,243
"88",14,1,14,14,14
"89",12,1,12,12,12
"90",12,1,12,12,12
"91",141,144,144,146,146
"92",152,156,156,159,159
"93",64,67,67,68,68
"94",15,1,15,15,15
"95",294,1,299,301,301
"96",143,147,147,149,149
"97",167,171,171,173,173
"98",22,1,22,22,22
"99",12,1,12,12,12
"100",290,1,293,295,295
"101",71,74,74,76,76
"102",21,1,21,21,21
"103",8,1,8,8,8
"104",9,1,9,9,9
"105",72,75,75,77,77
"106",163,166,166,168,168
"107",11,1,11,11,11
"108",220,224,224,227,227
"109",107,109,109,111,111
"110",15,1,15,15,15
"111",149,152,152,153,153
"112",109,112,112,114,114
"113",47,49,49,50,50
"114",162,166,166,168,168
"115",45,47,47,49,49
"116",14,1,14,14,14
"117",172,176,176,178,178
"118",134,137,137,139,139
"119",291,295,295,297,297
"120",54,56,56,58,58
"121",17,1,17,17,17
"122",136,139,139,141,141
"123",148,151,151,154,154
"124",186,191,191,193,193
"125",10,1,10,10,10
"126",16,1,16,16,16
"127",72,74,74,76,76
"128",11,1,11,11,11
"129",246,249,249,251,251
"130",256,1,259,261,261
"131",246,250,250,252,252
"132",15,1,15,15,15
"133",135,138,138,140,140
"134",17,1,17,17,17
"135",143,147,147,148,148
"136",14,1,14,14,14
"137",9,1,9,9,9
"138",161,164,164,166,166
"139",266,1,271,273,273
"140",17,1,17,17,17
"141",73,75,75,77,77
"142",14,1,14,14,14
"143",6,1,6,6,6
"144",96,99,99,101,101
"145",146,149,149,151,151
"146",98,101,101,103,103
"147",137,141,141,144,144
"148",330,1,335,337,337
"149",137,141,141,143,143
"150",17,1,17,17,17
"151",181,185,185,187,187
"152",13,1,13,13,13
"153",94,97,97,99,99
"154",91,94,94,97,97
"155",63,65,65,66,66
"156",18,1,18,18,18
"157",194,198,198,200,200
"158",228,232,232,233,233
"159",104,107,107,109,109
"160",14,1,14,14,14
"161",142,146,146,149,149
"162",14,1,14,14,14
"163",11,1,11,11,11
"164",14,1,14,14,14
"165",15,1,15,15,15
"166",146,150,150,152,152
"167",263,1,266,268,268
"168",10,1,10,10,10
"169",139,143,143,145,145
"170",128,131,131,133,133
"171",266,1,270,272,272
"172",155,159,159,162,162
"173",165,168,168,170,170
"174",176,180,180,182,182
"175",81,83,83,85,85
"176",110,114,114,116,116
"177",198,202,202,204,204
"178",19,1,19,19,19
"179",228,232,232,234,234
"180",15,1,15,15,15
"181",10,1,10,10,10
"182",140,143,143,145,145
"183",117,120,120,123,123
"184",135,138,138,141,141
"185",64,66,66,68,68
"186",86,89,89,91,91
"187",12,1,12,12,12
"188",8,1,8,8,8
"189",191,194,194,195,195
"190",223,227,227,230,230
"191",173,1,176,178,178
