"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",181,19,198,21,23,8,15
"2",188,21,189,26,28,8,19
"3",0,0,1,0,0,0,0
"4",206,17,202,20,32,8,13
"5",210,14,224,18,27,7,15
"6",220,21,218,27,31,9,18
"7",183,18,202,22,21,11,13
"8",0,0,1,0,0,0,0
"9",195,19,202,26,29,9,12
"10",0,0,0,0,0,0,0
"11",0,0,1,0,0,0,0
"12",187,15,190,21,29,9,12
"13",217,0,220,0,0,0,0
"14",199,17,190,25,32,9,17
"15",210,21,205,28,34,8,26
"16",215,1,195,0,0,1,0
"17",206,24,220,22,31,14,20
"18",193,26,194,24,30,9,15
"19",204,13,220,20,24,12,15
"20",230,19,208,26,29,10,22
"21",193,18,202,16,25,8,16
"22",215,9,206,12,15,5,8
"23",3,0,3,0,0,0,0
"24",216,16,210,21,28,11,14
"25",215,19,196,23,34,11,19
"26",210,17,225,21,40,9,11
"27",0,0,1,0,0,0,0
"28",211,18,192,29,27,7,13
"29",213,19,207,23,42,10,20
"30",0,0,1,0,0,0,0
"31",0,0,1,0,0,0,0
"32",182,17,208,21,25,8,11
"33",225,22,213,18,26,7,20
"34",2,0,2,0,0,0,0
"35",0,0,1,0,0,0,0
"36",225,19,191,18,24,9,17
"37",201,18,205,14,24,11,13
"38",200,0,211,0,0,0,0
"39",218,16,232,24,37,9,17
"40",196,16,210,21,33,16,15
"41",208,0,195,0,0,0,0
"42",194,0,227,0,0,0,0
"43",0,0,0,0,0,0,0
"44",206,1,214,0,0,1,0
"45",0,0,1,0,0,0,0
"46",188,23,205,27,29,9,16
"47",191,17,222,22,25,10,14
"48",208,19,202,28,30,15,21
"49",184,23,191,26,32,12,15
"50",1,0,1,0,0,0,0
"51",201,20,188,22,28,7,14
"52",222,23,200,17,29,10,15
"53",206,0,222,0,0,0,0
"54",188,13,209,27,29,9,18
"55",2,0,1,0,0,0,0
"56",211,20,208,22,25,8,12
"57",0,0,0,0,0,0,0
"58",202,13,205,18,21,8,17
"59",0,0,1,0,0,0,0
"60",0,0,1,0,0,0,0
"61",0,0,1,0,0,0,0
"62",0,0,1,0,0,0,0
"63",236,20,208,26,31,11,18
"64",0,0,1,0,0,0,0
"65",215,19,221,23,22,10,13
"66",210,18,203,22,24,6,16
"67",223,14,214,25,29,12,16
"68",177,16,177,23,28,8,15
"69",0,0,1,0,0,0,0
"70",195,12,224,25,33,8,19
"71",203,11,199,15,27,10,12
"72",186,16,200,16,30,8,13
"73",205,15,207,20,29,8,17
"74",0,0,1,0,0,0,0
"75",175,22,161,26,30,9,16
"76",201,0,194,0,0,0,0
"77",220,16,200,21,27,8,16
"78",185,18,207,15,25,11,22
"79",194,17,202,23,31,10,12
"80",218,23,250,26,32,13,18
"81",200,1,189,0,0,0,0
"82",1,0,1,0,0,0,0
"83",200,22,208,25,31,7,17
"84",0,0,1,0,0,0,0
"85",0,0,1,0,0,0,0
"86",0,0,1,0,0,0,0
"87",0,0,1,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,0,0,0,0,0
"90",0,0,1,0,0,0,0
"91",208,18,220,16,23,6,8
"92",199,18,200,18,26,8,14
"93",0,0,1,0,0,0,0
"94",1,0,2,0,0,0,0
"95",197,20,195,18,31,12,13
"96",0,0,1,0,0,0,0
"97",0,0,1,0,0,0,0
"98",181,0,193,0,0,0,0
"99",0,0,1,0,0,0,0
"100",0,0,1,0,0,0,0
"101",193,17,192,18,30,11,19
"102",209,9,233,17,26,9,15
"103",0,0,1,0,0,0,0
"104",0,0,1,0,0,0,0
"105",0,0,1,0,0,0,0
"106",204,0,209,0,0,0,0
"107",215,0,208,0,0,0,0
"108",3,0,1,0,0,0,0
"109",0,0,1,0,0,0,0
"110",226,21,218,21,35,6,11
"111",208,14,205,24,28,10,13
"112",207,18,221,16,34,8,14
"113",217,18,177,25,31,16,16
"114",0,0,1,0,0,0,0
"115",211,15,207,23,28,8,14
"116",206,12,179,19,24,9,12
"117",195,16,212,18,23,11,18
"118",1,0,1,0,0,0,0
"119",1,0,0,0,0,0,0
"120",0,0,1,0,0,0,0
