"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",5,0,39,2,9,7,14
"2",751,62,847,94,125,44,75
"3",4,1,50,3,14,11,10
"4",6,2,50,5,7,3,13
"5",1,0,29,9,10,10,12
"6",0,0,34,4,9,12,12
"7",752,62,847,94,125,44,75
"8",9,2,50,10,15,17,14
"9",3,2,44,12,15,7,21
"10",5,1,43,13,14,14,16
"11",4,1,30,7,8,4,17
"12",4,0,38,6,11,9,13
"13",12,4,42,8,17,9,21
"14",3,2,40,10,8,3,22
"15",752,62,847,94,125,44,75
"16",8,0,47,4,10,10,12
"17",3,0,37,3,3,3,4
"18",4,1,27,4,4,3,7
"19",8,0,46,5,11,9,15
"20",10,0,52,9,11,16,11
"21",4,1,40,8,7,12,16
"22",752,62,847,94,125,44,75
"23",7,1,41,8,9,11,14
"24",3,2,48,8,6,10,12
"25",6,2,58,3,4,11,12
"26",2,0,45,4,7,7,16
"27",0,0,35,3,9,10,19
"28",6,0,28,3,6,5,7
"29",1,0,39,3,9,9,14
"30",1,2,43,4,10,8,15
"31",5,1,40,6,6,10,8
"32",5,0,37,5,18,9,19
"33",8,1,44,3,11,4,12
"34",7,1,35,7,14,6,20
"35",7,0,45,2,14,6,13
"36",8,0,56,3,7,7,18
"37",2,1,42,6,7,4,7
"38",8,0,56,7,5,7,15
"39",5,0,36,9,9,9,8
"40",1,1,42,4,7,8,20
"41",6,1,38,2,10,4,16
"42",8,0,35,4,7,9,15
"43",3,0,37,7,7,7,10
"44",1,1,41,7,8,8,14
"45",8,1,54,10,10,11,16
"46",8,2,40,9,9,10,20
"47",7,2,43,10,11,13,19
"48",11,1,38,4,9,5,11
"49",12,0,50,8,9,10,13
"50",9,1,58,8,13,12,15
"51",5,1,46,5,10,8,13
"52",6,0,47,9,7,6,16
"53",3,1,42,2,4,12,9
"54",6,0,44,7,7,9,13
"55",5,0,47,9,13,11,14
"56",6,1,41,3,11,8,20
"57",3,0,43,3,8,12,16
"58",3,0,51,4,7,5,12
"59",4,1,33,8,13,6,7
"60",3,0,43,3,8,4,12
"61",6,3,32,8,5,8,13
"62",7,0,55,6,11,12,11
"63",751,62,847,94,125,44,75
"64",6,2,42,4,7,4,10
"65",7,0,58,7,12,10,16
"66",7,0,43,4,7,9,21
"67",4,2,46,3,5,9,8
"68",8,0,37,6,10,9,10
"69",752,62,847,94,125,44,75
"70",3,0,47,11,11,6,12
"71",6,0,37,11,10,3,10
"72",7,0,49,8,4,12,17
"73",8,0,41,3,3,9,15
"74",3,1,34,5,17,15,16
"75",3,0,39,3,10,8,10
"76",4,1,39,6,10,9,15
"77",0,0,32,9,11,8,19
"78",752,62,847,94,125,44,75
"79",3,2,22,4,6,8,12
"80",7,0,50,7,8,11,7
"81",6,0,48,8,4,5,10
"82",11,0,37,7,9,9,10
"83",10,2,54,7,5,9,12
"84",3,1,39,4,12,9,7
"85",1,1,40,5,8,6,9
"86",752,62,847,94,125,44,75
"87",8,2,34,3,11,7,15
"88",12,0,48,7,9,13,15
"89",3,0,38,4,6,2,11
"90",5,1,42,2,4,6,11
"91",7,2,50,5,6,9,8
"92",1,0,41,3,6,10,20
"93",752,62,847,94,125,44,75
"94",752,62,847,94,125,44,75
"95",5,2,61,7,11,12,18
"96",2,0,38,7,15,11,15
"97",5,1,43,4,9,11,13
"98",4,0,46,11,13,4,10
"99",5,0,39,7,6,7,10
"100",6,1,39,6,4,6,16
"101",752,62,847,94,125,44,75
"102",752,62,847,94,125,44,75
"103",7,1,45,7,20,10,20
"104",6,1,39,4,8,7,6
"105",2,0,60,7,6,6,13
"106",2,0,37,6,7,7,9
"107",752,62,847,94,125,44,75
"108",6,0,46,4,10,4,18
"109",4,0,44,8,7,8,15
"110",4,0,27,5,9,5,10
"111",7,0,42,3,6,8,9
"112",6,1,48,8,9,9,11
"113",3,0,38,7,14,6,12
"114",4,0,46,8,9,10,18
"115",752,62,847,94,125,44,75
"116",6,3,35,10,8,4,15
"117",2,0,39,4,8,6,12
"118",5,2,32,5,13,6,12
"119",6,1,57,3,7,4,13
"120",7,3,27,15,10,8,18
"121",12,0,48,9,10,5,20
"122",6,0,28,7,10,4,19
"123",752,62,847,94,125,44,75
"124",3,2,36,7,6,7,12
"125",752,62,847,94,125,44,75
"126",752,62,847,94,125,44,75
"127",5,2,41,6,7,4,12
"128",4,1,29,10,6,5,10
"129",2,1,47,6,9,8,15
"130",752,62,847,94,125,44,75
"131",3,1,60,4,9,9,11
"132",3,2,38,6,9,8,16
"133",752,62,846,94,125,44,75
"134",3,3,36,9,6,8,16
"135",5,0,52,5,9,11,14
"136",4,1,38,8,10,7,11
"137",3,0,31,6,17,10,15
"138",3,1,41,4,4,5,6
"139",2,1,35,2,6,6,13
"140",752,62,847,94,125,44,75
"141",6,2,57,9,6,9,13
"142",4,1,39,8,5,9,11
"143",0,2,36,6,6,11,18
"144",2,1,35,10,5,8,11
"145",10,0,44,6,11,8,14
"146",5,1,44,2,3,8,14
"147",5,0,34,6,6,9,15
"148",751,62,847,94,125,44,75
"149",752,62,847,94,125,44,75
"150",4,0,42,7,12,8,12
"151",8,1,49,6,4,11,15
"152",8,0,59,6,10,8,14
"153",8,1,44,9,7,5,12
"154",9,0,50,4,8,8,12
"155",3,0,48,4,7,6,13
"156",7,1,48,9,6,8,14
"157",4,0,45,7,18,9,23
"158",752,62,847,94,125,44,75
"159",7,0,62,7,12,10,18
"160",3,0,50,5,3,10,18
"161",4,0,53,7,10,7,13
"162",2,0,35,6,8,7,14
"163",5,0,35,15,13,7,23
"164",8,0,61,6,5,7,13
"165",752,62,847,94,125,44,75
"166",3,0,35,6,9,10,13
"167",4,1,35,7,8,4,12
"168",5,0,36,6,10,10,8
"169",6,0,31,11,11,16,12
"170",3,1,45,8,12,11,18
"171",1,2,48,6,9,6,22
"172",0,0,43,8,16,14,19
"173",752,62,847,94,125,44,75
"174",2,1,37,5,5,5,12
"175",4,0,41,6,7,7,16
"176",7,0,50,6,3,7,10
"177",3,1,38,11,11,8,17
"178",0,0,33,8,12,7,22
"179",2,0,54,11,8,13,12
"180",3,0,42,6,7,4,12
"181",7,1,41,9,6,8,16
"182",752,62,847,94,125,44,75
"183",4,0,41,8,12,7,18
"184",2,2,40,6,10,8,9
"185",10,1,35,7,5,3,13
"186",3,1,37,6,7,10,12
"187",7,0,52,4,3,9,15
"188",752,62,847,94,125,44,75
"189",7,0,39,4,8,14,15
"190",3,1,45,4,6,9,9
"191",4,1,61,6,7,8,8
"192",3,0,36,6,10,9,15
"193",2,0,40,6,12,10,16
"194",6,0,41,6,7,10,10
"195",752,62,847,94,125,44,75
"196",3,2,56,5,5,5,11
"197",2,0,33,8,7,5,10
"198",7,0,34,3,10,8,16
"199",4,2,45,5,8,7,14
"200",3,0,50,7,12,6,12
"201",2,0,46,7,13,11,10
"202",5,2,39,6,8,3,10
"203",752,62,847,94,125,44,75
"204",752,62,847,94,125,44,75
"205",8,1,37,4,9,8,12
"206",751,62,847,94,125,44,75
"207",3,2,31,10,9,7,24
"208",752,62,847,94,125,44,75
"209",10,0,40,7,12,7,6
"210",3,3,33,8,12,8,11
"211",9,1,40,10,9,6,9
"212",752,62,847,94,125,44,75
"213",750,62,847,94,125,44,75
"214",3,0,39,2,5,6,14
"215",752,62,847,94,125,44,75
"216",6,1,46,9,11,3,13
"217",6,1,54,6,7,10,13
"218",9,0,43,9,9,10,8
"219",4,1,34,10,12,14,20
"220",6,0,31,7,6,6,20
"221",4,1,46,8,10,8,7
"222",5,1,41,9,10,10,11
"223",0,0,37,5,6,7,21
"224",10,1,54,7,3,7,18
"225",4,1,49,3,7,7,6
"226",9,1,53,2,4,11,15
"227",4,0,34,4,5,12,10
"228",3,1,41,5,7,8,13
"229",752,62,847,94,125,44,75
"230",752,62,847,94,125,44,75
"231",752,62,847,94,125,44,75
"232",3,1,28,5,9,11,12
"233",7,1,47,5,8,7,23
"234",2,1,46,11,7,8,13
"235",2,0,55,8,8,8,11
"236",1,1,38,5,9,4,16
"237",3,0,47,11,14,12,15
"238",752,62,847,94,125,44,75
"239",752,62,847,94,125,44,75
"240",5,0,35,7,12,5,12
"241",4,0,37,9,8,6,20
"242",752,62,847,94,125,44,75
"243",4,0,38,4,12,6,16
"244",752,62,847,94,125,44,75
"245",3,0,36,6,10,7,13
"246",1,1,29,5,8,9,19
"247",5,0,33,10,13,10,22
"248",4,0,30,13,13,9,15
"249",752,62,847,94,125,44,75
"250",6,0,56,5,5,7,13
"251",4,0,29,5,2,2,7
"252",7,1,50,9,13,9,18
"253",7,1,51,10,6,9,16
"254",3,0,35,3,7,9,19
"255",752,62,847,94,125,44,75
"256",4,1,31,6,6,10,17
"257",2,0,37,4,9,8,15
"258",7,1,62,4,2,6,15
"259",5,1,48,6,11,12,14
"260",11,0,55,8,11,7,13
"261",6,0,40,3,9,6,8
"262",752,62,847,94,125,44,75
"263",5,1,33,9,3,5,17
"264",5,2,37,2,6,6,9
"265",6,0,40,7,13,7,15
"266",752,62,847,94,125,44,75
"267",7,2,47,6,15,3,10
"268",6,0,38,7,11,9,11
"269",5,1,51,6,6,5,8
"270",5,1,32,1,8,11,12
"271",12,0,52,7,13,9,14
"272",2,0,65,6,6,7,12
"273",5,0,36,12,15,12,17
"274",2,0,41,7,7,6,14
"275",2,0,37,8,11,11,22
"276",4,1,33,5,7,9,15
"277",1,1,44,6,4,3,10
"278",5,0,55,3,6,7,8
"279",4,2,48,6,5,11,9
"280",752,62,847,94,125,44,75
"281",3,1,39,10,8,12,17
"282",7,0,42,3,3,5,7
"283",6,0,38,5,6,9,12
"284",3,4,41,10,6,9,10
"285",8,0,47,11,11,10,15
"286",752,62,847,94,125,44,75
"287",6,1,34,15,8,10,16
"288",3,1,36,3,7,8,19
"289",752,62,847,94,125,44,75
"290",5,0,44,3,4,6,11
"291",9,0,46,3,8,8,15
"292",4,0,36,9,3,9,15
"293",3,0,45,4,6,6,8
"294",8,2,44,6,8,8,18
"295",3,1,46,5,10,11,17
"296",2,0,48,3,3,8,9
"297",752,62,847,94,125,44,75
"298",4,3,43,4,12,14,22
"299",7,0,49,5,5,7,11
"300",4,0,32,3,11,13,13
"301",3,0,49,10,5,6,13
"302",4,1,46,4,9,10,13
"303",3,0,46,3,14,7,8
"304",3,1,43,10,6,7,8
"305",9,0,46,7,9,3,7
"306",4,2,39,5,7,6,11
"307",3,2,56,4,6,3,17
"308",8,0,43,13,13,6,15
"309",4,4,42,8,13,9,21
"310",6,1,47,13,15,7,18
"311",752,62,847,94,125,44,75
"312",2,1,29,3,9,9,9
"313",3,0,35,3,8,4,14
"314",5,0,61,6,8,12,14
"315",5,2,41,7,10,10,16
"316",5,1,44,8,9,6,18
"317",4,1,48,11,7,10,14
"318",4,0,39,4,11,3,11
"319",5,0,42,6,8,6,10
