"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",21,89,16,8,16
"2",814,941,125,44,75
"3",812,941,125,44,75
"4",813,940,125,43,75
"5",814,941,125,44,75
"6",21,95,13,10,15
"7",16,79,9,11,13
"8",15,76,8,7,14
"9",16,87,12,7,14
"10",13,92,10,9,15
"11",14,85,20,9,14
"12",10,89,15,12,11
"13",14,80,15,11,13
"14",808,939,125,44,75
"15",813,940,125,44,75
"16",814,940,125,44,75
"17",10,57,11,7,11
"18",814,941,125,44,75
"19",15,78,10,9,17
"20",19,81,8,11,12
"21",12,86,8,8,7
"22",814,941,125,44,75
"23",814,941,125,44,75
"24",814,941,125,44,75
"25",14,91,11,9,14
"26",814,941,125,44,75
"27",11,72,12,9,6
"28",813,940,125,44,75
"29",15,95,14,6,16
"30",14,54,9,5,15
"31",6,72,9,8,12
"32",814,941,125,44,75
"33",22,94,11,6,24
"34",22,74,7,9,16
"35",814,941,125,44,75
"36",13,83,12,11,21
"37",11,101,14,4,14
"38",814,941,125,44,75
"39",9,74,12,8,14
"40",814,941,125,44,75
"41",13,78,11,5,15
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",814,941,125,44,75
"45",15,78,7,9,20
"46",814,940,125,44,75
"47",13,79,15,7,14
"48",10,92,6,6,17
"49",14,64,11,7,14
"50",13,88,10,11,10
"51",814,941,125,44,75
"52",17,83,18,5,13
"53",814,941,125,44,75
"54",19,83,11,7,15
"55",12,99,13,11,10
"56",21,112,19,10,17
"57",814,941,125,44,75
"58",11,71,11,9,17
"59",14,88,13,6,9
"60",22,88,12,8,20
"61",814,941,125,44,75
"62",814,941,125,44,75
"63",15,80,10,11,16
"64",813,941,125,44,75
"65",22,96,12,12,16
"66",18,70,8,10,19
"67",10,78,11,5,14
"68",15,83,11,7,17
"69",14,67,5,10,12
"70",15,73,9,10,15
"71",814,941,125,44,75
"72",13,90,14,12,23
"73",814,940,125,44,75
"74",814,940,125,44,75
"75",814,941,125,44,75
"76",812,941,125,44,75
"77",15,83,7,7,14
"78",16,79,16,7,11
"79",814,941,125,44,75
"80",13,82,13,8,8
"81",813,941,125,44,75
"82",814,941,125,44,75
"83",15,89,7,12,16
"84",814,941,125,44,75
"85",17,93,8,10,17
"86",15,85,11,13,14
"87",16,94,7,9,16
"88",814,941,125,44,75
"89",13,100,16,15,21
"90",10,98,9,9,14
"91",814,941,125,44,75
"92",814,941,125,44,75
"93",814,941,125,44,75
"94",15,67,12,11,12
"95",814,941,124,44,75
"96",11,106,14,13,14
"97",814,941,125,44,75
"98",813,940,125,44,75
"99",15,87,11,8,18
"100",814,941,125,44,75
"101",814,941,125,44,75
"102",814,941,125,44,75
"103",15,91,10,5,18
"104",811,941,125,44,75
"105",814,941,125,44,75
"106",14,94,11,4,9
"107",814,941,125,44,75
"108",10,90,15,7,13
"109",20,86,12,14,11
"110",23,103,10,9,15
"111",814,941,125,44,75
"112",17,82,16,8,11
"113",20,112,17,11,17
