"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",204,406,55,26,43
"2",214,411,52,27,46
"3",250,460,59,35,40
"4",174,405,45,27,39
"5",814,940,125,44,75
"6",191,417,52,29,39
"7",192,382,54,25,49
"8",179,377,44,35,44
"9",240,433,57,28,45
"10",794,929,123,44,75
"11",203,392,58,30,50
"12",814,941,125,44,75
"13",814,941,125,44,75
"14",223,407,62,25,41
"15",210,411,53,15,43
"16",204,395,50,26,43
"17",183,386,40,21,40
"18",204,404,60,24,37
"19",214,414,58,31,47
"20",206,398,58,28,36
"21",814,941,125,44,75
"22",214,412,49,27,44
"23",814,941,125,44,75
"24",212,436,61,29,38
"25",814,941,125,44,75
"26",814,941,125,44,75
"27",811,940,125,44,75
"28",814,941,125,44,75
"29",813,940,125,44,75
"30",172,363,52,19,42
"31",198,382,44,28,43
"32",265,472,62,27,46
"33",246,461,73,26,49
"34",814,941,125,44,75
"35",814,941,125,44,75
"36",813,941,125,44,75
"37",814,941,125,44,75
"38",227,413,54,27,46
"39",190,429,55,20,35
"40",214,405,56,31,42
"41",812,941,125,44,75
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",813,941,125,44,75
"45",230,434,51,23,44
"46",258,486,61,23,40
"47",814,941,125,44,75
"48",814,940,125,44,75
"49",809,940,125,44,75
"50",208,401,41,25,46
"51",814,940,125,44,75
"52",813,940,125,44,75
"53",814,941,125,44,75
"54",814,941,125,44,75
"55",814,941,125,44,75
"56",235,410,62,28,39
"57",814,941,125,44,75
"58",242,425,52,26,40
"59",813,941,125,44,75
"60",157,336,41,23,40
"61",199,381,56,20,47
"62",219,473,69,26,45
"63",814,941,125,44,75
"64",176,359,54,19,48
"65",232,431,59,27,46
"66",242,452,51,26,40
"67",814,941,125,44,75
"68",814,941,125,44,75
"69",248,461,64,27,46
"70",814,941,125,44,75
"71",813,941,125,44,75
"72",814,941,125,44,75
"73",183,401,53,26,44
"74",232,427,54,23,44
"75",215,439,52,27,48
"76",813,941,125,44,75
"77",222,397,50,31,41
"78",814,941,125,44,75
"79",135,344,42,21,42
"80",222,435,58,25,43
"81",814,941,125,44,75
"82",814,941,125,44,75
"83",231,467,70,25,48
"84",192,368,45,25,41
"85",195,415,55,28,43
"86",222,386,58,25,44
"87",812,940,124,44,75
"88",813,941,125,44,75
"89",232,423,54,24,45
"90",185,354,46,21,38
"91",814,941,125,44,75
"92",812,941,125,44,75
"93",814,941,125,44,75
"94",190,424,54,26,45
"95",813,941,125,44,75
"96",814,941,125,44,75
"97",177,407,52,28,47
"98",814,941,125,44,75
"99",814,941,124,44,75
"100",215,417,42,31,44
"101",229,438,61,28,54
"102",228,464,57,26,47
"103",191,390,55,21,37
"104",814,941,125,44,75
"105",220,436,56,25,44
"106",218,430,54,30,42
"107",226,416,59,30,48
"108",814,941,125,44,75
"109",813,941,125,44,75
"110",814,941,125,44,75
"111",814,941,125,44,75
"112",814,941,125,44,75
"113",813,938,125,44,75
"114",814,941,125,44,75
"115",191,370,44,28,40
"116",178,377,59,19,44
"117",215,425,53,30,51
"118",181,361,54,18,43
"119",814,941,125,44,75
"120",814,940,125,44,75
"121",814,940,125,44,75
"122",814,941,125,44,75
"123",260,447,62,25,50
"124",151,403,45,29,44
"125",812,941,125,44,75
"126",216,383,61,19,41
"127",813,940,125,44,75
"128",813,940,125,44,75
"129",812,940,125,43,75
"130",271,445,58,27,41
"131",233,421,60,29,38
"132",814,941,125,44,75
"133",225,411,66,27,46
"134",155,336,55,20,34
"135",237,438,61,24,47
"136",209,438,47,28,46
