"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",762,783,84,30,14
"2",6,6,1,0,0
"3",758,789,78,30,20
"4",761,791,76,30,23
"5",775,821,79,28,17
"6",757,781,76,18,23
"7",753,768,84,26,22
"8",768,799,84,27,20
"9",758,755,77,29,22
"10",0,1,0,0,0
"11",0,3,0,0,0
"12",758,796,86,21,22
"13",768,811,86,25,33
"14",0,1,0,0,0
"15",748,775,83,31,27
"16",769,784,91,19,29
"17",761,780,86,24,19
"18",748,776,90,29,22
"19",0,1,0,0,0
"20",762,755,86,29,27
"21",2,1,0,0,0
"22",777,770,92,19,18
"23",755,783,72,27,16
"24",765,776,83,32,23
"25",761,794,89,32,27
"26",749,783,92,27,20
"27",764,780,82,26,24
"28",766,782,87,26,28
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",760,776,79,29,23
"32",0,1,0,0,0
"33",754,759,74,26,28
"34",0,2,0,0,0
"35",757,753,80,26,15
"36",762,781,74,31,23
"37",763,802,80,20,26
"38",767,794,79,26,19
"39",768,796,80,29,24
"40",0,1,0,0,0
"41",760,789,77,30,20
"42",756,776,81,33,17
"43",769,796,78,29,34
"44",765,795,79,34,21
"45",760,775,82,24,27
"46",762,799,81,29,28
"47",760,808,79,27,18
"48",769,780,83,26,21
"49",0,1,0,0,0
"50",755,773,85,30,25
"51",751,787,79,22,21
"52",0,1,0,0,0
"53",764,801,83,27,20
"54",1,1,0,0,0
"55",0,1,0,0,0
"56",765,810,81,32,23
"57",754,803,82,28,26
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",771,783,77,27,16
"61",776,775,79,30,28
"62",756,794,81,25,24
"63",0,1,0,0,0
"64",772,810,75,30,21
"65",758,783,80,23,24
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",749,744,77,24,26
"69",0,1,0,0,0
"70",763,775,76,23,24
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",762,804,84,31,21
"74",0,1,0,0,0
"75",762,774,76,22,20
"76",1,1,0,0,0
"77",747,779,69,28,20
"78",767,834,88,29,27
"79",768,774,86,30,23
"80",0,2,0,0,0
"81",756,789,81,28,20
"82",758,779,82,27,29
"83",763,800,82,24,20
"84",765,789,92,19,22
"85",756,786,86,23,21
"86",749,778,87,25,19
"87",753,778,86,27,18
"88",0,1,1,0,0
"89",763,796,78,31,22
"90",767,766,82,27,31
"91",765,783,87,30,27
"92",768,793,76,26,27
"93",763,787,76,23,22
"94",1,1,1,0,0
"95",0,1,0,0,0
"96",760,780,71,29,28
"97",750,759,78,25,23
"98",0,1,0,0,0
"99",760,798,82,23,24
"100",766,800,83,26,27
"101",767,786,76,24,23
"102",759,798,82,28,25
"103",0,1,0,0,0
"104",773,779,76,29,24
"105",752,779,80,27,22
"106",762,744,81,34,32
"107",758,767,80,29,21
"108",762,781,85,18,23
"109",759,786,78,23,22
"110",774,793,74,24,26
"111",759,797,74,21,24
"112",758,772,83,27,27
"113",762,763,77,25,19
"114",756,796,82,31,18
"115",751,766,83,23,21
"116",768,770,76,19,20
"117",764,783,79,30,19
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",765,793,81,25,22
"121",764,796,87,26,18
"122",768,776,91,28,22
"123",0,2,0,0,0
"124",774,793,85,27,19
"125",758,783,88,22,25
"126",759,772,82,27,24
"127",759,775,85,27,26
"128",764,787,87,31,25
"129",768,788,75,31,28
"130",0,1,0,0,0
"131",760,781,73,25,24
"132",771,762,78,24,22
"133",767,799,88,27,21
"134",756,796,82,21,19
"135",769,769,73,19,19
"136",0,1,0,0,0
"137",759,811,84,27,29
"138",2,1,0,0,0
"139",757,773,81,28,21
"140",761,794,78,26,29
"141",744,799,86,34,24
"142",2,1,0,0,0
"143",0,1,0,0,0
"144",758,808,73,32,31
"145",763,801,85,21,23
"146",757,778,89,22,28
"147",756,762,80,26,21
"148",0,2,0,0,0
"149",1,2,0,0,0
"150",0,1,0,0,0
"151",750,744,84,24,35
"152",753,767,90,24,24
"153",755,789,78,23,22
"154",772,809,80,23,20
"155",757,775,81,19,24
"156",762,757,80,23,19
"157",767,773,78,35,32
"158",0,1,0,0,0
"159",763,761,78,33,22
"160",750,793,78,24,25
"161",747,779,83,28,17
"162",751,805,81,25,30
"163",765,784,80,24,31
"164",756,768,84,26,19
"165",763,779,80,25,22
"166",745,792,91,28,17
"167",754,814,82,27,25
"168",752,759,77,28,14
"169",0,1,0,0,0
"170",742,768,91,28,24
"171",766,788,69,29,30
"172",766,783,76,29,24
"173",751,790,82,27,21
"174",755,768,78,25,16
"175",0,1,0,0,0
"176",0,0,0,0,0
"177",759,775,86,30,16
"178",759,786,94,22,25
"179",766,802,81,27,21
"180",750,748,77,21,20
"181",764,804,87,28,22
"182",767,803,73,20,25
"183",763,799,79,26,24
"184",0,1,0,0,0
"185",765,788,87,27,18
"186",756,777,79,27,22
"187",763,760,79,29,24
"188",0,1,0,0,0
"189",763,789,86,31,24
"190",754,778,85,26,30
"191",0,1,0,0,0
"192",766,765,82,24,23
"193",760,761,77,29,28
"194",771,795,82,31,14
"195",749,780,85,26,21
"196",767,789,75,29,17
"197",0,1,0,0,0
"198",759,791,73,31,24
"199",774,807,77,27,30
"200",768,780,87,25,25
"201",0,1,0,0,0
"202",762,784,75,24,26
"203",0,1,0,0,0
"204",752,786,91,27,16
"205",753,775,78,27,26
"206",762,786,84,31,19
"207",0,2,0,0,0
"208",1,1,0,0,0
"209",0,1,0,0,0
"210",756,778,76,26,14
"211",2,2,0,0,0
"212",0,2,0,0,0
"213",766,775,80,21,20
"214",739,781,82,28,17
"215",765,785,85,27,20
"216",771,817,85,28,20
"217",1,2,0,0,0
"218",732,756,71,26,23
"219",757,786,71,29,20
"220",761,762,81,21,31
"221",769,819,87,27,21
"222",765,796,86,34,26
"223",767,814,81,23,26
"224",750,783,82,30,25
"225",770,779,88,26,24
"226",754,793,82,28,17
"227",766,802,82,20,24
"228",745,776,87,24,27
"229",762,763,78,24,22
"230",0,1,0,0,0
"231",1,1,0,0,0
"232",0,1,0,0,0
"233",0,1,0,0,0
"234",766,775,84,21,26
"235",752,769,79,25,22
"236",775,794,82,28,22
"237",760,776,81,26,22
"238",767,768,72,25,29
"239",767,772,83,21,20
"240",765,774,85,26,16
"241",5,2,0,0,0
"242",0,1,0,0,0
"243",1,1,0,0,0
"244",0,1,0,0,0
"245",0,1,0,0,0
"246",0,1,0,0,0
"247",760,789,75,27,23
"248",767,796,80,26,21
"249",756,761,88,31,23
"250",754,769,77,33,21
"251",751,798,84,31,22
"252",765,776,73,23,20
"253",756,800,81,31,24
"254",743,784,86,20,25
"255",759,811,85,29,26
"256",760,773,86,26,26
"257",752,746,75,29,22
"258",772,804,82,27,22
"259",770,796,79,21,23
"260",0,1,0,0,0
"261",767,801,88,29,26
"262",760,789,76,23,17
"263",755,799,78,21,24
"264",758,794,83,23,30
"265",761,803,87,24,22
"266",767,768,69,22,26
"267",0,1,0,0,0
"268",0,1,0,0,0
"269",764,778,81,29,25
"270",0,1,0,0,0
"271",755,768,81,20,19
"272",749,788,79,26,27
"273",745,786,83,22,27
"274",761,748,82,19,21
"275",752,794,82,26,26
"276",757,777,79,27,20
"277",774,796,82,29,25
"278",0,2,0,0,0
"279",750,763,86,25,21
"280",1,1,0,0,0
"281",767,787,92,30,29
"282",0,1,0,0,0
"283",0,1,0,0,0
"284",0,1,0,0,0
"285",750,807,77,28,29
"286",758,793,77,23,23
