"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",17,85,13,6,12
"2",16,90,14,12,16
"3",16,74,5,7,11
"4",15,100,5,14,15
"5",15,62,8,5,10
"6",814,941,125,44,75
"7",11,83,8,10,11
"8",15,84,9,10,19
"9",10,77,6,6,11
"10",18,92,10,14,16
"11",18,98,8,14,14
"12",6,79,6,9,12
"13",10,74,10,7,18
"14",13,61,8,8,11
"15",13,70,6,4,15
"16",811,938,125,44,75
"17",814,941,125,44,75
"18",16,71,10,4,15
"19",18,83,17,5,18
"20",814,941,125,44,75
"21",813,941,125,44,75
"22",10,79,7,12,12
"23",17,80,12,9,8
"24",14,64,8,8,13
"25",9,70,10,8,12
"26",6,54,10,6,14
"27",16,74,8,8,19
"28",11,87,12,4,13
"29",814,941,125,44,75
"30",814,941,125,44,75
"31",11,62,9,8,17
"32",10,64,11,7,10
"33",10,83,7,8,16
"34",813,941,125,44,75
"35",19,104,12,9,18
"36",814,941,125,44,75
"37",17,87,8,11,12
"38",19,82,9,9,14
"39",813,941,125,44,75
"40",7,77,8,9,17
"41",18,69,6,11,11
"42",13,57,8,11,13
"43",13,87,6,15,9
"44",11,80,11,6,18
"45",4,69,7,8,13
"46",16,100,11,9,16
"47",12,79,12,8,8
"48",17,98,18,7,19
"49",19,84,5,7,16
"50",814,941,125,44,75
"51",13,69,9,7,13
"52",15,85,20,6,14
"53",7,73,14,6,9
"54",12,67,10,9,15
"55",14,60,8,5,15
"56",24,76,6,10,10
"57",20,94,14,7,18
"58",814,941,125,44,75
"59",10,58,12,10,14
"60",12,67,13,10,16
"61",11,84,8,8,15
"62",814,941,125,44,75
"63",12,95,18,6,12
"64",13,75,8,10,10
"65",814,941,125,44,75
"66",8,80,11,8,7
"67",13,72,12,6,9
"68",814,941,125,44,75
"69",13,76,13,6,16
"70",814,941,125,44,75
"71",13,72,5,14,16
"72",16,81,11,7,16
"73",814,941,125,44,75
"74",10,96,5,7,17
"75",8,65,9,8,7
"76",813,941,125,44,75
"77",814,941,125,44,75
"78",12,99,13,9,14
"79",16,69,12,9,19
"80",814,941,125,44,75
"81",814,941,125,44,75
"82",14,73,9,7,11
"83",17,79,16,12,7
"84",813,940,125,44,75
"85",10,65,10,9,18
"86",12,84,11,7,17
"87",814,941,125,44,75
"88",8,87,9,8,15
"89",814,941,125,44,75
"90",814,940,125,44,75
"91",814,941,125,44,75
"92",814,941,125,44,75
"93",12,66,11,8,12
"94",814,941,125,44,75
"95",813,941,125,44,75
"96",17,96,11,8,15
"97",814,941,125,44,75
"98",14,95,7,7,13
"99",814,941,124,44,75
"100",814,941,125,44,75
"101",16,62,6,9,9
"102",7,64,7,5,8
"103",17,93,10,6,10
"104",10,86,12,6,11
"105",12,80,11,10,12
"106",12,82,15,5,18
