"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",89,110,92,113,113,116,116
"2",248,284,3,281,281,278,278
"3",161,189,165,194,194,197,197
"4",182,212,186,216,216,218,218
"5",66,82,69,85,85,88,88
"6",185,220,189,218,218,215,215
"7",146,168,149,172,172,174,174
"8",175,208,178,206,206,203,203
"9",19,50,4,46,46,42,42
"10",82,101,84,104,104,106,106
"11",220,260,224,258,258,255,255
"12",79,99,82,102,102,105,105
"13",300,335,304,333,333,330,330
"14",8,13,3,11,11,10,10
"15",172,206,176,204,204,201,201
"16",138,162,142,166,166,169,169
"17",235,277,240,275,275,271,271
"18",180,217,184,214,214,212,212
"19",93,113,96,117,117,119,119
"20",83,102,85,105,105,108,108
"21",167,187,170,191,191,194,194
"22",316,354,321,352,352,349,349
"23",215,244,219,242,242,240,240
"24",122,159,4,157,157,154,154
"25",31,108,3,104,104,99,99
"26",13,23,4,19,19,17,17
"27",68,86,71,90,90,92,92
"28",366,366,366,366,366,366,366
"29",193,239,198,236,236,233,233
"30",251,280,4,278,278,276,276
"31",95,116,98,119,119,122,122
"32",18,33,3,28,28,25,25
"33",49,64,51,67,67,69,69
"34",131,150,134,153,153,156,156
"35",20,65,3,61,61,56,56
"36",19,40,4,35,35,30,30
"37",11,17,3,15,15,13,13
"38",206,239,209,236,236,234,234
"39",14,25,2,21,21,18,18
"40",91,113,94,117,117,119,119
"41",147,174,151,179,179,182,182
"42",12,44,3,41,41,38,38
"43",130,149,133,152,152,154,154
"44",262,294,266,292,292,289,289
"45",87,106,90,110,110,112,112
"46",64,83,67,86,86,88,88
"47",199,229,202,227,227,225,225
"48",309,345,4,343,343,340,340
"49",306,342,310,339,339,336,336
"50",19,29,2,24,24,22,22
"51",174,194,177,198,198,200,200
"52",143,172,147,177,177,180,180
"53",96,118,99,122,122,125,125
"54",16,39,4,35,35,30,30
"55",157,190,161,188,188,186,186
"56",266,300,270,298,298,295,295
"57",204,238,207,236,236,233,233
"58",60,77,63,80,80,82,82
"59",188,233,192,231,231,227,227
"60",13,31,3,27,27,23,23
"61",19,42,4,37,37,32,32
"62",114,137,117,141,141,143,143
"63",205,246,209,243,243,240,240
"64",152,178,156,181,181,183,183
"65",18,41,4,37,37,32,32
"66",200,234,203,232,232,229,229
"67",81,99,84,103,103,105,105
