"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",813,939,125,43,75
"2",54,194,27,19,30
"3",67,230,31,14,25
"4",41,174,28,13,25
"5",814,941,125,44,75
"6",51,211,32,12,19
"7",43,159,23,19,32
"8",50,190,24,15,32
"9",60,194,31,22,27
"10",43,167,20,11,25
"11",813,941,124,44,75
"12",814,941,125,44,75
"13",814,941,125,44,75
"14",814,941,125,44,75
"15",65,192,18,16,28
"16",814,941,125,44,75
"17",74,176,24,21,31
"18",814,941,125,44,75
"19",57,173,27,15,23
"20",42,162,29,19,26
"21",61,171,20,10,19
"22",54,198,31,17,21
"23",814,941,125,44,75
"24",54,192,23,15,26
"25",813,941,125,44,75
"26",75,222,32,16,35
"27",75,221,26,16,24
"28",67,168,22,16,28
"29",814,941,125,44,75
"30",814,940,125,44,75
"31",813,941,125,44,75
"32",44,198,29,14,15
"33",813,939,125,44,75
"34",61,182,31,16,31
"35",55,205,18,11,22
"36",814,941,125,44,75
"37",50,175,26,16,25
"38",83,260,27,15,40
"39",41,185,22,16,20
"40",65,188,21,15,37
"41",811,939,125,44,75
"42",41,178,19,15,33
"43",65,225,24,16,18
"44",80,232,27,17,27
"45",55,186,24,16,19
"46",814,941,125,44,75
"47",52,189,21,15,22
"48",58,206,30,16,27
"49",80,232,32,18,34
"50",67,212,23,14,32
"51",813,941,124,44,75
"52",61,201,33,16,26
"53",62,215,25,9,30
"54",63,215,24,16,34
"55",55,189,18,17,21
"56",50,167,20,12,13
"57",65,216,28,22,24
"58",814,941,125,44,75
"59",54,210,36,19,37
"60",814,941,125,44,75
"61",814,941,125,44,75
"62",814,941,125,44,75
"63",46,191,23,18,17
"64",52,204,24,15,25
"65",66,234,19,13,32
"66",47,186,25,13,21
"67",49,192,25,15,26
"68",51,185,25,14,21
"69",66,191,27,12,30
"70",49,153,28,25,27
"71",77,202,28,12,35
"72",67,225,24,19,30
"73",56,209,32,16,31
"74",814,941,125,44,75
"75",814,941,125,44,75
"76",814,941,125,44,75
"77",814,939,125,44,75
"78",811,941,125,44,75
"79",814,941,125,44,75
