"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",814,941,125,44,75
"2",813,940,125,44,75
"3",814,941,125,44,75
"4",814,941,125,44,75
"5",814,941,125,44,75
"6",814,941,125,44,75
"7",814,941,125,44,75
"8",814,941,125,44,75
"9",812,940,125,43,75
"10",814,941,125,44,75
"11",814,941,125,44,75
"12",805,939,125,44,75
"13",814,941,125,44,75
"14",813,941,125,44,75
"15",814,940,124,44,75
"16",814,941,125,44,75
"17",813,940,125,44,74
"18",814,941,125,44,75
"19",812,941,125,44,75
"20",812,940,125,44,75
"21",814,941,125,44,75
"22",812,941,125,44,75
"23",814,941,125,44,75
"24",814,941,125,44,75
"25",814,941,125,44,75
"26",808,936,122,44,75
"27",813,941,125,44,75
"28",814,941,125,44,75
"29",813,941,125,44,75
"30",814,941,125,44,75
"31",814,941,125,44,75
"32",813,940,125,44,75
"33",814,941,125,44,75
"34",813,939,125,44,75
"35",814,941,125,44,75
"36",814,941,125,44,75
"37",814,941,125,44,75
"38",814,941,125,44,75
"39",814,941,125,44,75
"40",814,941,125,44,75
"41",814,941,125,44,75
"42",814,941,125,44,75
"43",814,941,125,44,75
"44",814,941,125,44,75
"45",814,941,125,44,75
"46",814,941,125,44,75
"47",814,941,125,44,75
"48",804,936,123,43,75
"49",814,941,125,44,75
"50",813,938,125,44,75
"51",813,939,125,44,75
"52",804,933,125,44,75
"53",814,941,125,44,75
"54",813,940,125,44,75
"55",814,941,125,44,75
"56",814,941,125,44,75
"57",814,941,125,44,75
"58",814,941,125,44,75
"59",813,941,125,44,75
"60",814,941,125,44,75
"61",814,941,125,44,75
"62",814,940,125,44,75
"63",814,941,125,44,75
"64",814,941,125,44,75
"65",814,941,125,44,75
"66",814,941,125,44,75
"67",814,941,125,44,75
"68",814,941,125,44,75
"69",814,941,125,44,75
"70",814,940,125,44,75
"71",814,940,125,44,75
"72",811,939,125,44,75
"73",812,941,125,44,75
"74",812,937,125,44,74
"75",812,940,125,44,75
"76",814,941,125,44,75
"77",813,941,125,44,75
"78",814,941,125,44,75
"79",814,941,125,44,75
"80",813,941,125,44,75
"81",812,940,125,44,74
"82",814,941,125,44,75
"83",814,941,125,44,75
"84",814,940,125,44,75
"85",814,938,125,44,75
"86",814,941,125,44,75
"87",814,941,125,44,75
"88",814,941,125,44,75
"89",813,941,125,44,75
"90",814,941,125,44,75
"91",813,941,125,44,75
"92",814,941,125,44,75
"93",812,941,125,44,75
"94",814,941,125,44,75
"95",810,937,125,44,75
"96",814,941,125,44,75
"97",814,941,125,44,75
"98",814,941,125,44,75
"99",814,941,125,44,75
"100",814,941,125,44,75
"101",814,941,125,44,75
"102",814,941,125,44,75
"103",814,941,125,44,75
"104",814,940,125,44,75
"105",813,941,125,44,75
"106",814,941,125,44,75
"107",814,941,125,44,75
"108",814,940,125,44,75
"109",813,941,125,44,75
"110",814,941,125,44,75
"111",814,940,125,44,75
"112",814,941,125,44,75
"113",814,941,125,44,75
"114",814,941,125,44,75
"115",814,941,125,44,75
"116",814,939,125,44,75
"117",814,941,125,44,75
"118",814,941,125,44,75
"119",813,940,125,44,75
"120",814,941,125,44,75
"121",812,937,125,44,75
"122",814,941,125,44,75
"123",814,941,125,44,75
"124",814,941,125,44,75
"125",814,941,125,44,75
"126",814,941,125,44,75
"127",814,941,125,44,75
"128",814,941,125,44,75
"129",814,941,125,44,75
"130",814,941,125,44,75
"131",814,941,125,44,75
"132",814,941,125,44,75
"133",814,941,125,44,75
"134",814,941,125,44,75
"135",814,941,125,44,75
"136",814,941,125,44,75
"137",814,941,125,44,75
"138",814,941,125,44,75
"139",814,941,125,44,75
"140",814,941,125,44,75
"141",814,941,125,44,75
"142",814,941,124,44,75
"143",814,941,125,44,75
"144",814,941,125,44,75
"145",812,941,125,44,75
"146",814,941,125,44,75
"147",814,941,125,44,75
"148",814,941,125,44,75
"149",814,941,125,44,75
"150",814,941,125,44,75
"151",814,941,125,44,75
"152",812,941,125,44,75
"153",814,941,125,44,75
"154",814,941,125,44,75
"155",814,941,125,44,75
"156",814,940,125,44,75
"157",814,940,125,44,75
"158",813,940,125,44,75
"159",814,941,125,44,75
"160",813,941,125,44,75
"161",814,941,125,44,75
"162",813,941,124,44,75
"163",814,941,125,44,75
"164",814,939,125,44,75
"165",814,941,125,44,75
"166",813,941,124,44,75
"167",814,941,125,44,75
"168",811,941,125,44,75
"169",813,940,125,44,75
"170",813,941,125,44,75
"171",810,941,125,44,75
"172",814,941,125,44,75
"173",814,940,125,44,75
"174",811,941,125,44,75
"175",814,940,125,44,75
"176",811,941,125,44,75
"177",814,941,125,44,75
"178",814,941,125,44,75
"179",814,941,125,44,75
"180",814,941,125,44,75
"181",814,941,125,44,75
"182",814,941,125,44,75
"183",814,941,125,44,75
"184",814,941,125,44,75
"185",813,941,125,44,75
"186",814,941,125,44,75
"187",814,941,125,44,75
"188",814,941,125,44,75
"189",813,941,125,44,75
"190",811,940,125,44,75
"191",814,941,125,44,75
"192",814,941,125,44,75
"193",814,941,125,44,75
