"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",814,941,125,44,75
"2",27,132,20,17,24
"3",814,941,125,44,75
"4",814,941,125,44,75
"5",35,128,16,5,16
"6",814,941,125,44,75
"7",32,101,17,17,18
"8",26,138,21,8,23
"9",34,142,21,11,26
"10",30,116,14,11,24
"11",812,936,125,43,75
"12",38,123,11,12,21
"13",34,156,15,14,19
"14",25,149,8,10,22
"15",17,116,20,9,19
"16",28,138,16,17,18
"17",25,158,17,13,23
"18",814,941,125,44,75
"19",29,133,13,15,22
"20",40,121,16,14,21
"21",25,132,15,7,16
"22",36,145,18,9,12
"23",814,941,125,44,75
"24",22,121,11,15,19
"25",26,124,19,9,16
"26",44,136,18,13,18
"27",26,126,17,15,20
"28",32,120,17,13,19
"29",36,132,18,8,20
"30",22,134,16,17,18
"31",814,941,125,44,75
"32",814,941,125,44,75
"33",30,115,15,11,17
"34",39,124,26,13,22
"35",32,128,18,11,18
"36",15,104,22,12,13
"37",27,116,16,17,11
"38",814,941,125,44,75
"39",814,941,125,44,75
"40",34,117,17,9,26
"41",814,941,125,44,75
"42",21,107,15,5,17
"43",27,126,16,9,20
"44",813,941,125,44,75
"45",24,107,21,13,26
"46",27,137,13,12,14
"47",35,123,24,17,19
"48",26,111,17,13,17
"49",814,941,125,44,75
"50",26,110,20,9,18
"51",27,134,17,9,19
"52",813,938,125,44,75
"53",37,155,17,11,26
"54",28,148,8,13,18
"55",19,122,16,18,20
"56",813,941,125,44,75
"57",36,133,18,16,26
"58",814,941,125,44,75
"59",813,941,125,44,75
"60",814,940,125,44,75
"61",31,113,14,13,17
"62",33,167,13,13,18
"63",814,941,125,44,75
"64",30,137,12,13,21
"65",814,941,125,44,75
"66",30,154,20,10,26
"67",19,124,13,13,24
"68",29,130,16,13,19
"69",33,153,17,13,21
"70",814,940,125,44,75
"71",814,941,125,44,75
"72",33,141,19,14,19
"73",36,149,23,18,20
"74",38,142,15,13,20
"75",33,124,10,17,25
"76",28,124,16,8,19
"77",35,140,17,12,18
"78",37,128,18,12,17
"79",24,111,18,11,21
"80",814,941,125,44,75
"81",32,137,14,7,18
"82",26,122,21,8,22
"83",32,154,10,16,25
"84",28,128,21,13,28
"85",814,941,125,44,75
"86",28,143,27,14,18
"87",24,120,11,12,14
"88",21,130,18,14,21
"89",32,117,17,10,22
"90",35,144,24,12,24
"91",814,941,125,44,75
"92",23,141,20,10,22
"93",35,138,16,12,23
"94",26,128,16,14,23
"95",814,941,125,44,75
"96",37,132,16,9,21
"97",814,941,125,44,75
"98",814,940,124,44,75
"99",39,126,17,17,20
"100",32,128,13,10,18
"101",29,124,19,11,21
"102",37,136,11,9,22
"103",28,146,8,11,26
"104",36,149,22,10,21
"105",27,99,17,6,21
"106",812,941,125,44,75
"107",812,939,124,44,74
"108",30,132,17,12,16
"109",28,123,22,11,20
"110",25,114,11,17,28
"111",814,941,125,44,75
"112",24,123,19,13,19
"113",814,941,125,44,75
"114",814,941,125,44,75
"115",18,126,13,8,19
"116",814,941,125,44,75
"117",38,160,20,14,20
"118",814,941,125,44,75
"119",37,119,15,12,15
"120",30,110,11,14,23
"121",21,108,15,17,24
"122",39,145,18,7,18
"123",27,112,12,15,19
"124",814,941,125,44,75
"125",28,124,17,8,20
"126",38,136,24,11,25
"127",19,119,23,13,19
"128",34,124,21,11,17
"129",35,141,20,12,25
"130",32,151,12,9,17
"131",27,142,28,12,19
"132",24,132,13,17,23
"133",26,124,15,15,18
"134",35,107,14,11,12
"135",24,119,23,13,16
"136",24,121,20,9,19
"137",814,941,125,44,75
"138",29,157,19,9,25
"139",33,135,17,9,23
"140",48,152,25,10,25
"141",814,941,125,44,75
"142",29,124,14,11,22
"143",25,133,14,12,25
"144",814,941,125,44,75
"145",814,941,125,44,75
"146",40,132,24,12,25
"147",814,941,125,44,75
"148",38,133,22,15,16
"149",38,123,18,16,22
"150",23,109,18,13,19
"151",29,122,18,8,18
"152",25,116,16,15,21
"153",32,129,18,14,20
"154",21,136,15,8,22
"155",25,138,23,13,18
"156",21,98,15,14,17
"157",22,129,17,10,17
"158",27,135,11,9,21
"159",34,121,13,11,20
"160",47,141,15,12,21
"161",814,941,125,44,75
"162",41,151,13,18,26
"163",37,147,17,12,20
"164",814,941,125,44,75
"165",814,941,125,44,75
"166",34,152,25,15,16
"167",25,157,12,15,21
"168",33,136,18,12,23
"169",36,147,17,14,19
"170",814,941,125,44,75
"171",32,122,19,10,17
"172",814,941,125,44,75
"173",814,941,125,44,75
"174",36,159,20,16,20
"175",33,136,21,12,22
"176",29,130,17,10,20
"177",36,119,22,12,20
"178",35,121,12,12,24
"179",25,125,19,9,15
"180",813,940,125,44,75
"181",39,125,13,13,17
"182",23,138,13,11,24
"183",16,124,21,15,15
"184",31,133,17,9,20
"185",25,114,17,8,20
"186",22,115,16,12,15
"187",814,941,125,44,75
"188",27,99,13,14,23
"189",38,138,12,16,31
"190",27,121,22,10,18
"191",814,939,125,44,75
"192",28,132,15,12,21
"193",26,151,15,17,21
"194",26,101,18,9,22
"195",16,102,15,17,13
"196",813,941,125,44,75
"197",26,113,18,16,21
"198",38,136,18,8,27
"199",40,161,19,16,17
"200",33,123,21,12,24
"201",22,139,23,16,23
"202",32,129,19,9,24
"203",27,131,13,9,18
"204",26,128,20,9,12
"205",19,118,14,9,18
"206",22,138,17,14,18
"207",813,941,125,44,75
"208",27,112,14,14,26
"209",27,100,22,7,11
"210",31,138,14,13,27
"211",31,111,16,8,18
"212",25,141,19,12,23
"213",814,941,125,44,75
"214",39,144,21,15,17
"215",37,149,18,16,25
"216",35,118,8,10,12
"217",40,135,22,11,18
"218",25,130,17,12,18
"219",27,125,19,10,20
"220",31,131,13,19,19
"221",28,104,16,17,28
"222",35,144,19,11,23
"223",35,144,18,12,12
"224",26,149,16,13,22
"225",26,128,13,11,23
"226",23,118,25,12,23
"227",26,126,20,12,26
"228",813,940,125,44,75
"229",29,143,17,12,25
"230",26,121,14,13,17
"231",812,941,125,44,75
"232",30,132,14,13,18
"233",814,941,125,44,75
"234",37,123,12,10,20
"235",34,129,16,11,20
"236",37,137,17,12,19
"237",38,136,17,14,22
"238",34,141,19,7,25
"239",814,941,124,44,75
"240",814,941,125,44,75
"241",23,126,19,13,23
"242",814,941,125,44,75
"243",26,113,15,13,19
"244",814,940,125,44,75
"245",42,133,24,17,30
"246",34,152,20,16,18
"247",814,941,125,44,75
"248",32,114,10,15,23
"249",814,941,125,44,75
"250",24,114,18,12,23
"251",814,941,125,44,75
"252",814,941,125,44,75
"253",29,146,14,14,21
"254",814,941,125,44,75
"255",814,941,125,44,75
"256",814,941,125,44,75
"257",11,86,19,13,19
"258",814,939,125,44,75
"259",18,102,10,16,13
"260",814,941,125,44,75
"261",19,146,31,12,15
"262",814,941,125,44,75
"263",22,126,17,11,25
"264",26,126,15,13,27
"265",811,941,125,44,75
"266",27,143,24,18,16
"267",30,130,12,19,16
"268",813,941,125,44,75
"269",20,121,18,11,23
"270",25,138,18,12,18
"271",27,109,16,10,19
"272",39,147,22,12,21
"273",814,941,125,44,75
"274",31,118,16,11,20
"275",31,137,13,17,17
"276",35,137,21,16,18
"277",24,124,19,10,19
"278",814,941,125,44,75
"279",814,941,125,44,75
"280",26,117,17,13,19
"281",28,167,19,11,24
"282",22,142,19,14,18
"283",39,136,13,8,16
"284",31,155,16,16,26
"285",28,116,15,11,18
"286",814,941,125,44,75
"287",814,941,125,44,75
"288",811,941,125,44,75
"289",814,941,125,44,75
"290",29,125,18,14,18
"291",814,941,125,44,75
"292",814,941,125,44,75
"293",41,134,16,9,24
"294",31,134,19,14,20
"295",20,137,16,14,22
"296",814,941,125,44,75
"297",25,120,19,13,22
"298",33,144,25,11,24
"299",814,941,125,44,75
"300",35,131,11,15,24
"301",26,154,19,8,26
"302",28,112,19,12,23
"303",33,137,12,11,17
"304",35,110,17,11,24
"305",30,134,17,11,20
"306",811,939,125,43,75
"307",39,129,14,10,11
"308",30,105,17,11,18
"309",814,941,125,44,75
"310",22,119,17,14,19
"311",23,132,14,17,26
"312",20,114,16,9,15
"313",38,139,21,14,17
"314",814,941,125,44,75
"315",19,118,13,19,18
"316",814,941,125,44,75
"317",24,109,11,6,15
"318",34,113,19,15,13
"319",38,144,20,12,20
"320",29,135,13,13,18
"321",32,132,16,13,32
"322",27,109,11,7,17
"323",32,157,18,16,33
"324",29,131,17,13,22
"325",22,129,14,15,23
"326",814,941,125,44,75
"327",25,144,13,12,23
"328",813,939,125,44,75
"329",814,941,125,44,75
"330",26,119,14,11,20
"331",37,145,14,13,19
"332",30,119,18,12,22
"333",814,941,125,44,75
"334",25,115,14,10,23
"335",34,110,15,15,22
"336",814,940,125,44,75
"337",33,141,12,9,22
"338",18,132,16,12,23
"339",26,125,20,13,23
"340",814,941,125,44,75
"341",814,941,125,44,75
"342",23,137,18,11,17
"343",25,127,11,15,19
"344",34,139,11,13,27
"345",19,130,16,12,18
"346",28,112,14,13,20
"347",814,941,125,44,75
"348",30,114,14,15,14
"349",30,135,16,11,20
"350",814,941,125,44,75
"351",30,148,18,15,25
"352",30,140,16,7,18
"353",814,941,125,44,75
"354",14,103,11,10,18
"355",23,150,10,12,25
"356",28,146,12,8,15
"357",29,113,13,8,17
"358",35,139,13,14,18
"359",814,941,125,44,75
"360",35,144,16,12,24
"361",34,99,17,7,19
"362",18,120,22,14,16
"363",25,110,11,11,13
"364",814,941,125,44,75
"365",35,128,16,8,22
"366",26,142,18,11,23
"367",27,137,14,15,18
"368",32,111,14,10,25
"369",27,119,15,12,19
"370",22,114,16,11,13
"371",43,152,14,9,13
"372",20,144,17,11,21
"373",814,941,125,44,75
"374",27,115,12,11,19
"375",25,132,19,10,20
"376",21,121,19,10,20
"377",813,940,125,44,75
"378",814,941,125,44,75
"379",32,118,18,10,16
"380",814,941,125,44,75
"381",814,941,125,44,75
"382",814,941,125,44,75
"383",23,131,24,13,23
"384",41,141,18,10,27
"385",29,107,20,12,23
"386",34,137,27,15,22
"387",814,941,125,44,75
"388",811,941,125,44,75
"389",23,121,13,16,18
"390",48,138,11,8,18
"391",813,941,125,44,75
"392",814,941,125,44,75
"393",814,941,125,44,75
"394",29,129,15,11,21
"395",814,941,125,44,75
"396",813,941,125,44,75
"397",32,128,19,13,25
"398",28,128,12,11,19
"399",27,123,20,11,19
"400",23,138,17,12,16
"401",40,144,23,15,17
"402",814,941,125,44,75
"403",26,135,17,8,11
"404",28,107,12,14,16
"405",31,127,18,10,19
"406",45,126,28,16,21
"407",43,137,18,17,27
"408",32,128,11,8,23
"409",36,125,21,8,22
"410",33,147,19,14,25
"411",24,125,17,10,21
"412",814,941,125,44,74
"413",30,115,15,12,25
"414",31,122,20,9,15
"415",27,112,11,10,20
"416",33,175,19,13,23
"417",25,126,11,11,21
"418",32,121,16,14,22
"419",18,111,16,10,14
"420",21,116,17,7,25
"421",22,97,13,17,8
"422",814,941,125,44,75
"423",27,135,15,17,19
"424",814,941,125,44,75
"425",26,133,17,12,20
"426",814,941,125,44,75
"427",33,121,22,10,22
"428",26,129,17,12,24
"429",31,150,12,11,28
"430",814,940,125,44,75
"431",814,941,125,44,75
"432",38,140,10,9,23
"433",813,940,125,44,75
"434",20,103,11,11,18
"435",29,126,20,10,22
"436",814,941,125,44,75
"437",29,137,18,15,13
"438",19,142,17,9,13
"439",40,151,22,16,19
"440",814,941,125,44,75
"441",814,941,125,44,75
"442",19,135,13,11,18
"443",19,117,9,15,19
"444",26,119,19,9,18
"445",16,100,20,10,19
"446",813,941,125,44,75
"447",814,941,125,44,75
"448",814,941,125,44,75
"449",36,112,24,9,22
"450",20,106,15,11,21
"451",814,941,125,44,75
"452",40,124,15,14,20
"453",24,129,19,4,24
"454",20,107,23,10,17
"455",24,118,21,7,13
"456",37,153,19,15,22
"457",28,146,15,11,13
"458",812,941,125,44,75
"459",814,941,125,44,75
"460",813,941,125,44,75
"461",39,134,20,13,15
"462",33,137,14,12,15
"463",29,154,13,14,21
"464",37,115,20,11,16
"465",31,145,19,16,25
"466",814,941,125,44,75
"467",814,941,125,44,75
"468",43,149,13,11,25
"469",29,127,18,12,13
"470",813,941,125,44,75
"471",36,127,19,8,26
"472",814,941,125,44,75
"473",24,117,16,12,15
